Order ID,Product ID,SKU ID,Category,Quantity,Price per Unit,Sales
9941,Product_095,SKU_409,Home Appliances,4,385.07,1540.28
9941,Product_042,SKU_028,Books & Media,3,883.96,2651.88
7263,Product_176,SKU_503,Health & Wellness,5,386.05,1930.25
3805,Product_184,SKU_019,Toys & Games,3,900.93,2702.79
3805,Product_154,SKU_930,Toys & Games,5,847.69,4238.450000000001
3805,Product_124,SKU_405,Toys & Games,2,623.39,1246.78
3805,Product_108,SKU_535,Books & Media,4,934.04,3736.16
3805,Product_038,SKU_657,Health & Wellness,2,237.05,474.1
3805,Product_139,SKU_563,Home Appliances,2,713.65,1427.3
3805,Product_133,SKU_240,Toys & Games,2,831.81,1663.62
2980,Product_168,SKU_661,Groceries & Gourmet Food,4,370.16,1480.64
2980,Product_190,SKU_502,Groceries & Gourmet Food,3,595.71,1787.13
2980,Product_021,SKU_003,Groceries & Gourmet Food,4,388.96,1555.84
4462,Product_096,SKU_665,Home Appliances,1,86.87,86.87
4462,Product_173,SKU_500,Fashion & Apparel,1,453.73,453.73
4462,Product_158,SKU_612,Groceries & Gourmet Food,4,237.82,951.28
4462,Product_147,SKU_736,Electronics,3,783.56,2350.68
4462,Product_199,SKU_422,Automotive,4,904.86,3619.44
4462,Product_016,SKU_743,Home Appliances,2,708.68,1417.36
4462,Product_114,SKU_735,Home Appliances,1,531.9,531.9
4462,Product_119,SKU_978,Home Appliances,1,223.67,223.67
743,Product_157,SKU_227,Home Appliances,5,76.56,382.8
743,Product_125,SKU_439,Toys & Games,5,228.65,1143.25
3719,Product_064,SKU_257,Fashion & Apparel,4,404.19,1616.76
3719,Product_073,SKU_903,Beauty & Personal Care,3,22.91,68.73
8635,Product_096,SKU_274,Home Appliances,4,639.58,2558.32
8635,Product_122,SKU_255,Electronics,5,673.16,3365.7999999999997
371,Product_162,SKU_539,Health & Wellness,1,791.2,791.2
371,Product_154,SKU_089,Toys & Games,5,147.8,739.0
3142,Product_125,SKU_842,Toys & Games,4,414.74,1658.96
5884,Product_004,SKU_481,Beauty & Personal Care,3,51.93,155.79
5884,Product_041,SKU_122,Automotive,3,416.79,1250.3700000000001
3513,Product_001,SKU_037,Health & Wellness,5,170.15,850.75
3513,Product_091,SKU_446,Books & Media,4,147.25,589.0
3513,Product_010,SKU_649,Books & Media,2,240.02,480.04
3513,Product_107,SKU_543,Sports & Outdoors,1,321.71,321.71
3513,Product_159,SKU_259,Electronics,3,891.02,2673.06
3513,Product_198,SKU_022,Health & Wellness,5,705.33,3526.65
3513,Product_145,SKU_737,Fashion & Apparel,3,625.85,1877.5500000000002
377,Product_023,SKU_452,Beauty & Personal Care,4,26.09,104.36
377,Product_093,SKU_935,Books & Media,3,209.19,627.5699999999999
377,Product_171,SKU_780,Toys & Games,1,229.44,229.44
377,Product_048,SKU_804,Toys & Games,1,669.22,669.22
8328,Product_192,SKU_956,Electronics,1,511.16,511.16
8328,Product_189,SKU_141,Beauty & Personal Care,4,53.03,212.12
8328,Product_114,SKU_962,Home Appliances,4,871.23,3484.92
8627,Product_195,SKU_449,Fashion & Apparel,4,357.82,1431.28
8627,Product_031,SKU_363,Sports & Outdoors,3,674.15,2022.4499999999998
8627,Product_059,SKU_840,Fashion & Apparel,5,753.64,3768.2
8627,Product_146,SKU_863,Sports & Outdoors,5,738.03,3690.1499999999996
8627,Product_077,SKU_593,Automotive,4,772.83,3091.32
4508,Product_120,SKU_700,Electronics,3,534.98,1604.94
4508,Product_008,SKU_023,Fashion & Apparel,1,600.8,600.8
4508,Product_186,SKU_919,Toys & Games,3,658.35,1975.0500000000002
8466,Product_164,SKU_997,Electronics,5,256.54,1282.7
8466,Product_199,SKU_818,Automotive,3,251.68,755.04
8466,Product_054,SKU_410,Books & Media,3,230.36,691.08
3565,Product_112,SKU_268,Toys & Games,3,635.45,1906.3500000000001
3565,Product_188,SKU_546,Automotive,1,964.47,964.47
3565,Product_027,SKU_637,Books & Media,1,624.32,624.32
3565,Product_083,SKU_402,Toys & Games,2,179.89,359.78
3565,Product_047,SKU_034,Fashion & Apparel,5,228.02,1140.1000000000001
8009,Product_183,SKU_175,Fashion & Apparel,3,756.87,2270.61
8009,Product_001,SKU_037,Health & Wellness,4,208.01,832.04
8009,Product_178,SKU_574,Beauty & Personal Care,4,62.5,250.0
1127,Product_041,SKU_399,Automotive,2,114.2,228.4
1127,Product_063,SKU_226,Health & Wellness,4,475.43,1901.72
1127,Product_153,SKU_838,Toys & Games,2,360.88,721.76
6815,Product_129,SKU_829,Fashion & Apparel,2,67.0,134.0
6815,Product_066,SKU_210,Home Appliances,3,967.32,2901.96
6815,Product_184,SKU_902,Toys & Games,1,371.46,371.46
6816,Product_029,SKU_828,Automotive,1,997.21,997.21
7527,Product_162,SKU_964,Health & Wellness,5,466.7,2333.5
7527,Product_153,SKU_838,Toys & Games,5,785.25,3926.25
7952,Product_024,SKU_668,Beauty & Personal Care,3,25.06,75.17999999999999
7952,Product_179,SKU_060,Home Appliances,5,224.32,1121.6
7952,Product_132,SKU_354,Health & Wellness,5,570.42,2852.1
536,Product_165,SKU_188,Groceries & Gourmet Food,5,502.19,2510.95
536,Product_117,SKU_076,Books & Media,2,439.5,879.0
536,Product_136,SKU_407,Groceries & Gourmet Food,5,723.46,3617.3
3950,Product_151,SKU_030,Automotive,1,310.62,310.62
3950,Product_112,SKU_268,Toys & Games,2,923.8,1847.6
4285,Product_195,SKU_945,Fashion & Apparel,3,178.39,535.17
6727,Product_086,SKU_825,Electronics,3,931.19,2793.57
6727,Product_131,SKU_461,Health & Wellness,4,753.04,3012.16
6727,Product_065,SKU_526,Toys & Games,3,288.02,864.06
6727,Product_094,SKU_876,Home Appliances,5,240.11,1200.5500000000002
6727,Product_061,SKU_783,Toys & Games,2,82.78,165.56
6727,Product_156,SKU_245,Beauty & Personal Care,5,58.79,293.95
6727,Product_152,SKU_906,Beauty & Personal Care,1,58.03,58.03
3984,Product_125,SKU_842,Toys & Games,4,116.53,466.12
3984,Product_083,SKU_402,Toys & Games,5,371.75,1858.75
3984,Product_066,SKU_182,Home Appliances,4,845.51,3382.04
3984,Product_184,SKU_746,Toys & Games,3,754.84,2264.52
6977,Product_153,SKU_190,Toys & Games,1,292.66,292.66
6977,Product_024,SKU_668,Beauty & Personal Care,2,74.79,149.58
7614,Product_010,SKU_649,Books & Media,1,62.54,62.54
7614,Product_049,SKU_012,Health & Wellness,3,728.21,2184.63
3270,Product_136,SKU_407,Groceries & Gourmet Food,2,504.6,1009.2
3270,Product_008,SKU_388,Fashion & Apparel,3,986.09,2958.27
3270,Product_003,SKU_697,Toys & Games,4,457.92,1831.68
6634,Product_121,SKU_287,Groceries & Gourmet Food,2,790.4,1580.8
6634,Product_043,SKU_846,Toys & Games,2,770.8,1541.6
6634,Product_048,SKU_804,Toys & Games,3,276.02,828.06
6634,Product_168,SKU_566,Groceries & Gourmet Food,1,324.38,324.38
9485,Product_195,SKU_945,Fashion & Apparel,5,693.97,3469.8500000000004
9485,Product_069,SKU_555,Toys & Games,3,576.98,1730.94
9485,Product_165,SKU_275,Groceries & Gourmet Food,3,600.83,1802.4900000000002
9485,Product_070,SKU_144,Sports & Outdoors,1,581.94,581.94
6695,Product_004,SKU_749,Beauty & Personal Care,3,29.6,88.80000000000001
6695,Product_152,SKU_279,Beauty & Personal Care,1,41.09,41.09
24,Product_053,SKU_558,Automotive,3,180.62,541.86
24,Product_008,SKU_414,Fashion & Apparel,1,441.18,441.18
24,Product_172,SKU_794,Groceries & Gourmet Food,4,578.91,2315.64
24,Product_160,SKU_436,Health & Wellness,4,644.1,2576.4
24,Product_012,SKU_517,Home Appliances,1,77.26,77.26
24,Product_114,SKU_962,Home Appliances,2,966.07,1932.14
24,Product_072,SKU_777,Electronics,5,268.34,1341.6999999999998
2492,Product_200,SKU_601,Fashion & Apparel,1,804.68,804.68
2492,Product_116,SKU_367,Home Appliances,5,528.96,2644.8
2492,Product_005,SKU_653,Automotive,2,721.1,1442.2
1747,Product_200,SKU_499,Fashion & Apparel,5,815.04,4075.2
1747,Product_008,SKU_023,Fashion & Apparel,3,358.56,1075.68
1747,Product_089,SKU_343,Sports & Outdoors,1,610.65,610.65
1747,Product_176,SKU_187,Health & Wellness,3,264.09,792.27
5386,Product_137,SKU_344,Home Appliances,3,748.86,2246.58
5386,Product_120,SKU_440,Electronics,5,90.41,452.04999999999995
5386,Product_178,SKU_808,Beauty & Personal Care,5,25.54,127.69999999999999
5386,Product_021,SKU_694,Groceries & Gourmet Food,2,278.04,556.08
5386,Product_081,SKU_035,Books & Media,3,410.33,1230.99
5386,Product_065,SKU_526,Toys & Games,2,990.77,1981.54
7843,Product_012,SKU_357,Home Appliances,4,262.51,1050.04
769,Product_199,SKU_351,Automotive,5,451.04,2255.2000000000003
769,Product_192,SKU_131,Electronics,2,992.93,1985.86
769,Product_169,SKU_682,Automotive,4,473.23,1892.92
769,Product_046,SKU_370,Fashion & Apparel,4,68.99,275.96
769,Product_119,SKU_071,Home Appliances,2,57.25,114.5
769,Product_031,SKU_325,Sports & Outdoors,1,61.95,61.95
769,Product_078,SKU_149,Automotive,1,770.36,770.36
7277,Product_126,SKU_651,Beauty & Personal Care,3,47.12,141.35999999999999
7277,Product_077,SKU_317,Automotive,2,314.66,629.32
7277,Product_098,SKU_650,Books & Media,5,870.1,4350.5
6142,Product_169,SKU_670,Automotive,4,58.12,232.48
6142,Product_154,SKU_854,Toys & Games,3,224.14,672.42
6142,Product_100,SKU_900,Electronics,5,681.53,3407.6499999999996
6142,Product_016,SKU_529,Home Appliances,4,423.26,1693.04
6142,Product_127,SKU_429,Books & Media,1,979.36,979.36
6142,Product_162,SKU_539,Health & Wellness,2,330.23,660.46
6142,Product_066,SKU_941,Home Appliances,4,153.22,612.88
6142,Product_156,SKU_069,Beauty & Personal Care,1,90.28,90.28
6142,Product_049,SKU_012,Health & Wellness,1,368.18,368.18
6142,Product_190,SKU_127,Groceries & Gourmet Food,1,660.51,660.51
8187,Product_192,SKU_790,Electronics,2,976.33,1952.66
8187,Product_119,SKU_544,Home Appliances,5,501.67,2508.35
8187,Product_017,SKU_093,Beauty & Personal Care,4,61.65,246.6
8187,Product_115,SKU_353,Health & Wellness,4,641.98,2567.92
7287,Product_036,SKU_836,Sports & Outdoors,5,408.0,2040.0
7287,Product_117,SKU_872,Books & Media,3,982.01,2946.0299999999997
7287,Product_180,SKU_895,Fashion & Apparel,2,739.41,1478.82
7287,Product_174,SKU_911,Health & Wellness,4,387.29,1549.16
7287,Product_168,SKU_717,Groceries & Gourmet Food,4,842.26,3369.04
7287,Product_004,SKU_868,Beauty & Personal Care,5,52.62,263.09999999999997
7287,Product_182,SKU_573,Beauty & Personal Care,4,57.41,229.64
5535,Product_046,SKU_469,Fashion & Apparel,2,559.82,1119.64
5535,Product_037,SKU_201,Electronics,5,87.5,437.5
5535,Product_190,SKU_831,Groceries & Gourmet Food,1,234.81,234.81
5535,Product_001,SKU_314,Health & Wellness,5,174.86,874.3000000000001
5535,Product_092,SKU_101,Fashion & Apparel,3,388.99,1166.97
5535,Product_169,SKU_797,Automotive,5,174.78,873.9
1866,Product_028,SKU_479,Books & Media,2,121.46,242.92
1866,Product_028,SKU_479,Books & Media,3,674.52,2023.56
1866,Product_010,SKU_516,Books & Media,5,868.01,4340.05
1866,Product_008,SKU_049,Fashion & Apparel,3,702.1,2106.3
2087,Product_115,SKU_140,Health & Wellness,5,524.36,2621.8
2087,Product_176,SKU_503,Health & Wellness,1,224.08,224.08
2087,Product_008,SKU_719,Fashion & Apparel,1,953.13,953.13
2087,Product_092,SKU_494,Fashion & Apparel,3,754.8,2264.3999999999996
3623,Product_111,SKU_640,Electronics,4,576.41,2305.64
3623,Product_123,SKU_254,Automotive,4,859.3,3437.2
3623,Product_094,SKU_155,Home Appliances,5,238.7,1193.5
3623,Product_182,SKU_061,Beauty & Personal Care,1,42.76,42.76
3623,Product_090,SKU_377,Toys & Games,3,751.63,2254.89
3623,Product_029,SKU_828,Automotive,2,333.14,666.28
3502,Product_029,SKU_631,Automotive,4,613.55,2454.2
3502,Product_143,SKU_441,Fashion & Apparel,3,783.76,2351.2799999999997
3502,Product_015,SKU_824,Books & Media,1,337.77,337.77
3502,Product_121,SKU_287,Groceries & Gourmet Food,5,159.69,798.45
3502,Product_029,SKU_592,Automotive,1,865.04,865.04
3502,Product_047,SKU_691,Fashion & Apparel,2,856.13,1712.26
3502,Product_063,SKU_085,Health & Wellness,1,67.15,67.15
3502,Product_117,SKU_258,Books & Media,3,443.65,1330.9499999999998
2320,Product_187,SKU_484,Home Appliances,2,860.02,1720.04
2320,Product_186,SKU_919,Toys & Games,3,200.28,600.84
2320,Product_104,SKU_073,Fashion & Apparel,3,162.65,487.95000000000005
9178,Product_005,SKU_660,Automotive,5,999.53,4997.65
9178,Product_150,SKU_994,Beauty & Personal Care,2,39.74,79.48
9682,Product_135,SKU_769,Books & Media,1,630.19,630.19
9682,Product_130,SKU_113,Fashion & Apparel,1,160.4,160.4
9682,Product_195,SKU_338,Fashion & Apparel,1,868.03,868.03
9682,Product_145,SKU_233,Fashion & Apparel,3,403.15,1209.4499999999998
7728,Product_162,SKU_881,Health & Wellness,4,271.49,1085.96
7728,Product_078,SKU_311,Automotive,5,388.82,1944.1
6557,Product_044,SKU_627,Beauty & Personal Care,1,96.92,96.92
4998,Product_034,SKU_428,Automotive,1,262.45,262.45
4998,Product_195,SKU_701,Fashion & Apparel,3,737.84,2213.52
4998,Product_113,SKU_218,Home Appliances,3,133.61,400.83000000000004
4998,Product_060,SKU_195,Books & Media,3,601.95,1805.8500000000001
4998,Product_099,SKU_053,Beauty & Personal Care,5,41.36,206.8
3000,Product_099,SKU_709,Beauty & Personal Care,3,37.83,113.49
3000,Product_003,SKU_697,Toys & Games,3,775.51,2326.5299999999997
3000,Product_124,SKU_910,Toys & Games,5,852.37,4261.85
3000,Product_037,SKU_201,Electronics,4,511.24,2044.96
3000,Product_079,SKU_561,Sports & Outdoors,2,836.39,1672.78
3000,Product_112,SKU_268,Toys & Games,3,161.64,484.91999999999996
3000,Product_022,SKU_532,Sports & Outdoors,4,169.7,678.8
3000,Product_165,SKU_275,Groceries & Gourmet Food,2,603.75,1207.5
2648,Product_135,SKU_478,Books & Media,3,718.83,2156.4900000000002
2648,Product_088,SKU_609,Electronics,5,326.43,1632.15
2648,Product_190,SKU_448,Groceries & Gourmet Food,4,59.39,237.56
2648,Product_067,SKU_196,Home Appliances,3,115.16,345.48
9856,Product_062,SKU_568,Toys & Games,2,666.61,1333.22
9856,Product_153,SKU_688,Toys & Games,5,289.4,1447.0
5365,Product_110,SKU_584,Health & Wellness,4,238.25,953.0
5365,Product_119,SKU_978,Home Appliances,5,418.41,2092.05
5365,Product_045,SKU_425,Automotive,2,579.61,1159.22
5365,Product_200,SKU_601,Fashion & Apparel,1,701.9,701.9
5365,Product_093,SKU_300,Books & Media,1,755.32,755.32
5365,Product_072,SKU_473,Electronics,3,329.12,987.36
1342,Product_199,SKU_112,Automotive,1,595.93,595.93
1342,Product_079,SKU_376,Sports & Outdoors,2,418.28,836.56
1342,Product_153,SKU_688,Toys & Games,1,565.96,565.96
6031,Product_088,SKU_105,Electronics,4,384.4,1537.6
6031,Product_014,SKU_079,Beauty & Personal Care,5,74.92,374.6
6031,Product_022,SKU_532,Sports & Outdoors,1,54.01,54.01
3311,Product_061,SKU_345,Toys & Games,3,621.87,1865.6100000000001
3311,Product_173,SKU_183,Fashion & Apparel,1,647.44,647.44
5182,Product_164,SKU_865,Electronics,3,924.38,2773.14
5182,Product_079,SKU_561,Sports & Outdoors,3,352.23,1056.69
5182,Product_093,SKU_935,Books & Media,5,906.87,4534.35
3926,Product_173,SKU_183,Fashion & Apparel,3,796.11,2388.33
3926,Product_186,SKU_619,Toys & Games,1,737.38,737.38
3926,Product_197,SKU_604,Electronics,5,931.28,4656.4
3926,Product_192,SKU_805,Electronics,4,534.55,2138.2
3926,Product_178,SKU_808,Beauty & Personal Care,5,63.79,318.95
3926,Product_031,SKU_325,Sports & Outdoors,4,399.58,1598.32
3926,Product_131,SKU_047,Health & Wellness,3,50.16,150.48
3926,Product_004,SKU_292,Beauty & Personal Care,2,59.95,119.9
3926,Product_004,SKU_263,Beauty & Personal Care,3,27.39,82.17
7772,Product_029,SKU_321,Automotive,2,213.94,427.88
7772,Product_168,SKU_566,Groceries & Gourmet Food,3,585.3,1755.8999999999999
7772,Product_013,SKU_853,Home Appliances,5,358.6,1793.0
8055,Product_187,SKU_341,Home Appliances,5,653.02,3265.1
8055,Product_125,SKU_770,Toys & Games,1,534.05,534.05
8055,Product_019,SKU_284,Electronics,3,667.7,2003.1000000000001
3506,Product_081,SKU_035,Books & Media,4,483.66,1934.64
3506,Product_106,SKU_778,Books & Media,3,319.88,959.64
3506,Product_135,SKU_304,Books & Media,4,395.35,1581.4
3506,Product_085,SKU_419,Books & Media,5,862.01,4310.05
3506,Product_076,SKU_611,Fashion & Apparel,4,402.0,1608.0
3506,Product_130,SKU_920,Fashion & Apparel,1,81.34,81.34
3506,Product_101,SKU_011,Health & Wellness,3,392.74,1178.22
3506,Product_158,SKU_013,Groceries & Gourmet Food,2,499.97,999.94
3506,Product_027,SKU_779,Books & Media,5,431.49,2157.45
3506,Product_189,SKU_567,Beauty & Personal Care,1,46.89,46.89
1043,Product_117,SKU_076,Books & Media,2,576.76,1153.52
1043,Product_060,SKU_207,Books & Media,4,203.52,814.08
3380,Product_003,SKU_784,Toys & Games,2,994.89,1989.78
3380,Product_041,SKU_260,Automotive,1,582.03,582.03
3380,Product_099,SKU_709,Beauty & Personal Care,4,71.97,287.88
3380,Product_195,SKU_464,Fashion & Apparel,4,942.54,3770.16
3380,Product_082,SKU_759,Health & Wellness,3,801.67,2405.0099999999998
3380,Product_180,SKU_972,Fashion & Apparel,4,966.15,3864.6
1284,Product_023,SKU_602,Beauty & Personal Care,4,85.01,340.04
1284,Product_147,SKU_729,Electronics,1,596.96,596.96
1699,Product_007,SKU_623,Books & Media,3,385.7,1157.1
1699,Product_085,SKU_850,Books & Media,4,203.4,813.6
1699,Product_177,SKU_212,Toys & Games,3,355.04,1065.1200000000001
1699,Product_200,SKU_985,Fashion & Apparel,5,691.28,3456.3999999999996
1699,Product_138,SKU_242,Toys & Games,5,792.82,3964.1000000000004
1699,Product_092,SKU_827,Fashion & Apparel,1,340.73,340.73
1699,Product_042,SKU_658,Books & Media,2,536.09,1072.18
3261,Product_092,SKU_827,Fashion & Apparel,4,109.35,437.4
3261,Product_049,SKU_012,Health & Wellness,2,545.71,1091.42
3261,Product_066,SKU_210,Home Appliances,3,686.64,2059.92
3261,Product_178,SKU_705,Beauty & Personal Care,5,31.34,156.7
3261,Product_082,SKU_712,Health & Wellness,4,649.65,2598.6
342,Product_159,SKU_198,Electronics,3,871.07,2613.21
342,Product_105,SKU_253,Fashion & Apparel,4,413.12,1652.48
342,Product_055,SKU_230,Automotive,1,693.06,693.06
342,Product_020,SKU_158,Health & Wellness,1,147.11,147.11
342,Product_173,SKU_739,Fashion & Apparel,3,673.61,2020.83
8122,Product_046,SKU_936,Fashion & Apparel,3,683.49,2050.4700000000003
8122,Product_128,SKU_235,Home Appliances,3,600.07,1800.21
8122,Product_162,SKU_391,Health & Wellness,2,669.4,1338.8
8122,Product_109,SKU_451,Fashion & Apparel,2,990.45,1980.9
1207,Product_160,SKU_560,Health & Wellness,3,983.55,2950.6499999999996
1207,Product_183,SKU_315,Fashion & Apparel,3,441.12,1323.3600000000001
1207,Product_002,SKU_015,Home Appliances,4,662.28,2649.12
8427,Product_088,SKU_326,Electronics,5,604.91,3024.5499999999997
8427,Product_017,SKU_093,Beauty & Personal Care,1,20.07,20.07
8427,Product_115,SKU_044,Health & Wellness,3,119.39,358.17
8427,Product_048,SKU_973,Toys & Games,5,652.24,3261.2
8427,Product_088,SKU_326,Electronics,5,873.85,4369.25
9343,Product_059,SKU_840,Fashion & Apparel,3,974.86,2924.58
9343,Product_041,SKU_260,Automotive,2,143.68,287.36
9343,Product_039,SKU_586,Groceries & Gourmet Food,1,288.16,288.16
9343,Product_085,SKU_160,Books & Media,1,292.65,292.65
9343,Product_132,SKU_754,Health & Wellness,2,440.91,881.82
1898,Product_192,SKU_956,Electronics,1,118.52,118.52
1898,Product_129,SKU_829,Fashion & Apparel,5,687.44,3437.2000000000003
1898,Product_044,SKU_204,Beauty & Personal Care,4,74.25,297.0
1898,Product_130,SKU_203,Fashion & Apparel,3,752.12,2256.36
1898,Product_014,SKU_918,Beauty & Personal Care,3,58.8,176.39999999999998
1898,Product_188,SKU_163,Automotive,3,618.59,1855.77
1898,Product_101,SKU_059,Health & Wellness,1,876.97,876.97
1898,Product_045,SKU_366,Automotive,3,435.22,1305.66
1898,Product_195,SKU_338,Fashion & Apparel,1,393.28,393.28
3580,Product_062,SKU_459,Toys & Games,3,982.8,2948.3999999999996
3580,Product_104,SKU_358,Fashion & Apparel,2,439.09,878.18
3580,Product_066,SKU_182,Home Appliances,1,594.13,594.13
121,Product_120,SKU_308,Electronics,5,676.26,3381.3
121,Product_127,SKU_860,Books & Media,2,260.46,520.92
121,Product_077,SKU_474,Automotive,1,578.23,578.23
121,Product_137,SKU_412,Home Appliances,2,646.54,1293.08
3425,Product_067,SKU_675,Home Appliances,4,218.3,873.2
3425,Product_135,SKU_162,Books & Media,3,190.49,571.47
3425,Product_044,SKU_627,Beauty & Personal Care,2,85.02,170.04
3425,Product_009,SKU_514,Home Appliances,3,879.57,2638.71
5001,Product_008,SKU_388,Fashion & Apparel,4,177.74,710.96
5001,Product_117,SKU_258,Books & Media,4,96.13,384.52
5001,Product_200,SKU_985,Fashion & Apparel,3,256.66,769.98
5001,Product_117,SKU_277,Books & Media,3,771.53,2314.59
6231,Product_160,SKU_861,Health & Wellness,3,750.21,2250.63
6231,Product_032,SKU_762,Electronics,1,330.21,330.21
6231,Product_159,SKU_198,Electronics,5,905.65,4528.25
7594,Product_096,SKU_810,Home Appliances,3,187.11,561.33
7594,Product_182,SKU_573,Beauty & Personal Care,1,24.87,24.87
7594,Product_135,SKU_769,Books & Media,1,588.13,588.13
7594,Product_099,SKU_053,Beauty & Personal Care,4,77.47,309.88
7594,Product_180,SKU_972,Fashion & Apparel,5,429.55,2147.75
7594,Product_064,SKU_552,Fashion & Apparel,2,541.81,1083.62
7594,Product_125,SKU_770,Toys & Games,1,539.99,539.99
7594,Product_082,SKU_389,Health & Wellness,1,810.51,810.51
4374,Product_192,SKU_423,Electronics,4,171.18,684.72
4374,Product_004,SKU_125,Beauty & Personal Care,3,34.9,104.69999999999999
4374,Product_067,SKU_675,Home Appliances,4,882.86,3531.44
4374,Product_131,SKU_047,Health & Wellness,1,222.28,222.28
4374,Product_069,SKU_942,Toys & Games,2,641.81,1283.62
4374,Product_149,SKU_380,Groceries & Gourmet Food,1,419.93,419.93
4374,Product_156,SKU_339,Beauty & Personal Care,2,55.29,110.58
4374,Product_167,SKU_229,Toys & Games,2,673.31,1346.62
4374,Product_155,SKU_744,Toys & Games,1,678.86,678.86
4374,Product_045,SKU_608,Automotive,3,839.05,2517.1499999999996
4374,Product_079,SKU_874,Sports & Outdoors,1,256.95,256.95
4374,Product_192,SKU_805,Electronics,3,924.9,2774.7
8589,Product_011,SKU_295,Beauty & Personal Care,2,40.78,81.56
8589,Product_152,SKU_279,Beauty & Personal Care,4,64.47,257.88
8589,Product_143,SKU_109,Fashion & Apparel,4,851.49,3405.96
8589,Product_174,SKU_867,Health & Wellness,4,521.78,2087.12
8589,Product_118,SKU_674,Toys & Games,2,988.76,1977.52
8589,Product_142,SKU_738,Health & Wellness,1,62.14,62.14
8589,Product_122,SKU_680,Electronics,4,555.04,2220.16
8589,Product_096,SKU_334,Home Appliances,1,427.3,427.3
6468,Product_034,SKU_681,Automotive,3,509.91,1529.73
6468,Product_055,SKU_699,Automotive,3,483.25,1449.75
6468,Product_190,SKU_718,Groceries & Gourmet Food,1,493.85,493.85
6468,Product_171,SKU_305,Toys & Games,2,331.42,662.84
6980,Product_115,SKU_977,Health & Wellness,1,160.83,160.83
6980,Product_072,SKU_179,Electronics,1,572.26,572.26
7923,Product_013,SKU_853,Home Appliances,3,793.06,2379.18
7923,Product_152,SKU_906,Beauty & Personal Care,1,54.43,54.43
7923,Product_120,SKU_645,Electronics,2,372.08,744.16
7923,Product_147,SKU_550,Electronics,5,985.67,4928.349999999999
7923,Product_181,SKU_386,Beauty & Personal Care,4,90.31,361.24
7923,Product_153,SKU_838,Toys & Games,2,745.48,1490.96
392,Product_101,SKU_266,Health & Wellness,3,989.58,2968.7400000000002
392,Product_089,SKU_343,Sports & Outdoors,1,359.5,359.5
392,Product_085,SKU_160,Books & Media,5,402.45,2012.25
392,Product_046,SKU_469,Fashion & Apparel,5,649.87,3249.35
392,Product_186,SKU_243,Toys & Games,4,550.06,2200.24
7837,Product_034,SKU_724,Automotive,1,801.91,801.91
7837,Product_173,SKU_553,Fashion & Apparel,3,435.54,1306.6200000000001
7837,Product_006,SKU_745,Automotive,5,182.54,912.6999999999999
7837,Product_080,SKU_875,Health & Wellness,5,584.09,2920.4500000000003
7837,Product_130,SKU_511,Fashion & Apparel,4,349.11,1396.44
7837,Product_199,SKU_422,Automotive,3,420.54,1261.6200000000001
6525,Product_006,SKU_536,Automotive,1,448.43,448.43
6525,Product_013,SKU_595,Home Appliances,5,638.53,3192.6499999999996
6525,Product_028,SKU_479,Books & Media,5,376.3,1881.5
6525,Product_134,SKU_721,Beauty & Personal Care,5,70.18,350.90000000000003
4802,Product_032,SKU_347,Electronics,2,966.32,1932.64
4802,Product_132,SKU_354,Health & Wellness,1,776.67,776.67
4802,Product_075,SKU_508,Home Appliances,1,870.89,870.89
6993,Product_108,SKU_916,Books & Media,3,680.59,2041.77
6002,Product_190,SKU_323,Groceries & Gourmet Food,4,630.77,2523.08
6002,Product_069,SKU_555,Toys & Games,1,246.56,246.56
6002,Product_055,SKU_699,Automotive,3,921.35,2764.05
6002,Product_099,SKU_416,Beauty & Personal Care,3,70.27,210.81
6002,Product_031,SKU_666,Sports & Outdoors,3,391.11,1173.33
6002,Product_200,SKU_985,Fashion & Apparel,5,655.52,3277.6
6002,Product_026,SKU_470,Fashion & Apparel,2,635.46,1270.92
6002,Product_060,SKU_195,Books & Media,2,526.49,1052.98
6002,Product_007,SKU_623,Books & Media,3,823.84,2471.52
6002,Product_135,SKU_769,Books & Media,4,959.33,3837.32
2619,Product_057,SKU_999,Automotive,3,657.91,1973.73
2619,Product_042,SKU_658,Books & Media,1,955.32,955.32
2619,Product_117,SKU_277,Books & Media,2,747.62,1495.24
2619,Product_198,SKU_022,Health & Wellness,1,573.66,573.66
2619,Product_071,SKU_894,Beauty & Personal Care,2,21.45,42.9
2619,Product_063,SKU_938,Health & Wellness,2,297.99,595.98
2619,Product_156,SKU_834,Beauty & Personal Care,5,71.87,359.35
2619,Product_183,SKU_315,Fashion & Apparel,5,458.15,2290.75
7325,Product_037,SKU_267,Electronics,4,902.73,3610.92
7325,Product_170,SKU_496,Books & Media,1,327.44,327.44
7325,Product_101,SKU_954,Health & Wellness,4,613.19,2452.76
7325,Product_141,SKU_887,Books & Media,2,952.03,1904.06
9896,Product_066,SKU_147,Home Appliances,1,397.4,397.4
9896,Product_174,SKU_302,Health & Wellness,3,782.0,2346.0
9896,Product_109,SKU_451,Fashion & Apparel,2,553.49,1106.98
9896,Product_136,SKU_407,Groceries & Gourmet Food,5,871.72,4358.6
9896,Product_017,SKU_556,Beauty & Personal Care,3,46.65,139.95
9896,Product_091,SKU_446,Books & Media,2,856.86,1713.72
9896,Product_026,SKU_470,Fashion & Apparel,5,271.16,1355.8000000000002
