Customer ID,total_spend,purchase_frequency,avg_basket_size,cat_diversity,recency,gap,age
CUST836,49188.16,5,3.0606060606060606,8,556,8.818181818181818,22
CUST837,59919.56,6,3.263157894736842,8,645,5.2631578947368425,44
CUST838,70822.18000000001,8,2.7142857142857144,8,557,5.081632653061225,41
CUST839,165787.07,16,2.872,8,547,2.704,26
CUST840,33402.65,5,2.2666666666666666,8,627,8.133333333333333,47
CUST841,100424.4,7,3.176470588235294,9,606,4.014705882352941,52
CUST842,34447.44,6,3.033333333333333,8,574,7.9,30
CUST843,81173.69,10,3.2115384615384617,10,553,6.0576923076923075,42
CUST844,55272.51,5,3.1707317073170733,8,580,7.463414634146342,52
CUST845,84850.92,9,3.074074074074074,10,588,5.5,26
CUST846,142876.84,11,2.872549019607843,10,530,3.303921568627451,21
CUST847,33605.59,7,2.1,8,619,8.266666666666667,25
CUST848,76885.22,8,2.824561403508772,10,561,4.947368421052632,20
CUST849,72882.33,5,2.982142857142857,10,562,3.4285714285714284,22
CUST850,93599.86,10,2.6714285714285713,10,548,4.614285714285714,27
CUST851,81866.71,6,3.230769230769231,8,602,4.4423076923076925,38
CUST852,151202.63,11,3.064814814814815,10,530,3.0,29
CUST853,83610.36,6,3.192982456140351,9,556,4.666666666666667,35
CUST854,92678.08,8,3.375,10,568,4.035714285714286,54
CUST855,101026.91,11,2.6533333333333333,9,554,4.053333333333334,38
CUST856,87948.79000000001,9,2.652173913043478,9,558,3.5652173913043477,63
CUST857,121797.56999999999,10,2.33,9,542,3.46,59
CUST858,50742.44,6,3.025,10,598,6.3,51
CUST859,50587.78,5,3.0,9,586,2.86046511627907,53
CUST860,18808.329999999998,4,2.727272727272727,7,674,18.363636363636363,58
CUST861,122775.96,9,3.2465753424657535,8,641,3.1780821917808217,28
CUST862,74250.27,6,3.163265306122449,9,643,4.959183673469388,36
CUST863,107967.24,7,2.844155844155844,10,555,4.0519480519480515,21
CUST864,74429.04,8,2.685185185185185,10,577,4.981481481481482,53
CUST865,32724.460000000003,3,3.0,7,658,7.85,43
CUST866,50517.909999999996,8,2.7777777777777777,10,558,6.666666666666667,62
CUST867,35157.03,4,2.4444444444444446,8,541,6.481481481481482,57
CUST868,83596.32,8,3.122448979591837,9,576,6.346938775510204,51
CUST869,114352.17,6,3.014705882352941,9,607,4.088235294117647,50
CUST870,89800.55,7,2.9615384615384617,9,645,4.5576923076923075,33
CUST871,52970.7,8,3.25,8,557,7.625,29
CUST872,54402.520000000004,5,3.4285714285714284,8,576,9.678571428571429,43
CUST873,41234.15,6,3.0,9,628,8.851851851851851,49
CUST874,198449.61,13,3.1705426356589146,10,553,2.503875968992248,41
CUST875,100021.11,8,2.9375,10,559,4.0125,40
CUST876,100482.56,7,3.095890410958904,8,614,1.8767123287671232,64
CUST877,78729.44,7,2.98,9,543,4.14,62
CUST878,22579.97,3,2.8823529411764706,7,742,3.2941176470588234,33
CUST879,5872.04,4,1.75,7,559,6.75,44
CUST880,41964.31,4,3.44,8,541,11.72,61
CUST881,31451.21,3,3.1578947368421053,8,646,1.8421052631578947,31
CUST882,30545.94,7,2.7586206896551726,8,590,7.931034482758621,32
CUST883,15307.699999999999,3,2.8125,7,583,10.8125,50
CUST884,51922.86,6,3.35,7,587,3.75,52
CUST885,138436.49,11,3.3411764705882354,10,537,3.7294117647058824,44
CUST886,89239.12,7,3.1551724137931036,9,570,4.793103448275862,40
CUST887,33149.39,4,2.3636363636363638,7,623,3.272727272727273,60
CUST888,26553.78,5,2.7058823529411766,6,558,18.352941176470587,30
CUST889,59201.75,8,3.3333333333333335,9,629,5.044444444444444,21
CUST890,70756.62,8,3.388888888888889,9,592,5.37037037037037,28
CUST891,49476.08,8,2.75,10,551,6.25,27
CUST892,76433.93000000001,7,3.0,10,542,4.642857142857143,55
CUST893,29424.63,4,3.857142857142857,6,528,24.571428571428573,40
CUST894,81854.43,7,2.9444444444444446,10,587,5.425925925925926,34
CUST895,116270.28,11,3.3333333333333335,9,555,4.825396825396825,37
CUST896,80686.7,7,3.064516129032258,10,537,5.467741935483871,58
CUST897,60450.26,7,3.3043478260869565,10,530,6.391304347826087,47
CUST898,79353.51,8,3.0416666666666665,10,555,3.7916666666666665,19
CUST899,99167.32,8,3.298507462686567,10,533,4.82089552238806,34
CUST900,61709.020000000004,10,2.78,9,543,6.94,29
CUST901,74679.39,4,2.8222222222222224,9,563,5.7555555555555555,49
CUST902,111051.77,8,2.9726027397260273,9,578,3.6301369863013697,64
CUST903,37394.76,6,3.12,8,557,10.48,64
CUST904,163981.15,10,3.0285714285714285,9,567,2.6,33
CUST905,67258.15,6,3.230769230769231,9,596,5.576923076923077,38
CUST906,125880.89,9,3.0684931506849313,8,542,4.767123287671233,44
CUST907,42671.16,5,3.3793103448275863,8,588,8.413793103448276,39
CUST908,59261.89,6,3.1363636363636362,10,538,7.590909090909091,64
CUST909,138720.42,10,3.2409638554216866,9,566,3.710843373493976,24
CUST910,18745.16,3,2.6363636363636362,4,528,26.545454545454547,24
CUST911,42657.14,6,3.1176470588235294,9,711,5.029411764705882,63
CUST912,42942.71,7,3.409090909090909,7,586,12.681818181818182,50
CUST913,34296.72,7,2.8461538461538463,6,540,12.153846153846153,44
CUST914,61115.75,5,2.6904761904761907,10,639,4.5476190476190474,24
CUST915,91307.06,9,2.8793103448275863,10,577,5.362068965517241,54
CUST916,21404.329999999998,5,2.8076923076923075,7,585,11.384615384615385,44
CUST917,114098.43000000001,10,3.0704225352112675,10,562,4.577464788732394,57
CUST918,73654.76,5,3.4523809523809526,9,557,5.928571428571429,38
CUST919,170178.24,13,3.074766355140187,10,578,2.9345794392523366,30
CUST920,126948.26,13,2.9047619047619047,10,584,3.5714285714285716,21
CUST921,95338.05,7,2.8275862068965516,10,624,4.206896551724138,22
CUST922,67266.22,5,2.8333333333333335,9,598,5.0625,57
CUST923,68890.68,4,3.263157894736842,9,680,2.710526315789474,31
CUST924,49107.0,8,2.877551020408163,9,574,6.1020408163265305,63
CUST925,60671.47,6,3.215686274509804,10,560,5.098039215686274,60
CUST926,44995.16,6,3.090909090909091,9,650,6.909090909090909,25
CUST927,236349.59,14,3.16025641025641,10,588,1.7115384615384615,63
CUST928,28405.809999999998,5,2.4166666666666665,7,538,11.583333333333334,30
CUST929,58303.94,6,3.25,8,628,5.7,62
CUST930,31741.32,5,2.9310344827586206,6,561,10.89655172413793,53
CUST931,59434.64,6,3.0625,9,582,6.96875,47
CUST932,28158.02,3,3.2222222222222223,8,656,9.222222222222221,29
CUST933,102115.25,8,2.9310344827586206,7,617,4.741379310344827,37
CUST934,47145.54,3,3.1666666666666665,8,601,7.4,57
CUST935,62873.93,8,2.9574468085106385,8,606,4.74468085106383,32
CUST936,76241.81,8,2.875,10,551,5.160714285714286,58
CUST937,140112.4,11,3.061224489795918,10,531,3.6530612244897958,40
CUST938,93546.56,7,3.3392857142857144,10,611,4.321428571428571,51
CUST939,56849.32,6,3.175,9,635,5.725,20
CUST940,46754.92,6,2.7804878048780486,9,543,8.097560975609756,55
CUST941,81084.84,7,3.418181818181818,9,575,4.763636363636364,30
CUST942,19684.08,4,2.7142857142857144,5,562,17.428571428571427,44
CUST943,17096.89,3,2.7857142857142856,6,651,3.2857142857142856,22
CUST944,110586.12,7,3.0238095238095237,10,542,3.4642857142857144,46
CUST945,61911.36,6,2.951219512195122,8,560,8.048780487804878,18
CUST946,30817.03,3,2.857142857142857,7,638,11.0,28
CUST947,111905.16,10,2.9384615384615387,10,562,4.769230769230769,31
CUST948,58972.689999999995,8,3.051282051282051,9,533,7.6923076923076925,51
CUST949,78285.29,5,3.619047619047619,7,555,7.619047619047619,51
CUST950,90950.89,10,2.9156626506024095,9,540,3.9036144578313254,34
CUST951,49805.74,5,3.323529411764706,7,539,6.411764705882353,32
CUST952,8788.98,2,2.6666666666666665,5,577,24.666666666666668,31
CUST953,69553.82,7,3.3333333333333335,9,600,6.355555555555555,65
CUST954,25091.27,8,2.5714285714285716,6,601,13.047619047619047,36
CUST955,57091.85,7,2.893617021276596,10,565,4.319148936170213,39
CUST956,54917.71,5,2.9,9,538,4.08,26
CUST957,64807.61,6,3.127659574468085,9,570,6.659574468085107,42
CUST958,112329.89,7,3.6774193548387095,10,567,5.032258064516129,20
CUST959,98486.06,10,3.1267605633802815,10,546,4.830985915492958,45
CUST960,12786.75,2,2.5714285714285716,6,534,1.4285714285714286,40
CUST961,57796.8,4,3.36,6,555,11.08,41
CUST962,61161.54,6,3.1707317073170733,8,650,5.170731707317073,27
CUST963,44041.19,3,2.9393939393939394,9,833,0.6363636363636364,46
CUST964,81251.58,7,3.235294117647059,10,569,5.784313725490196,21
CUST965,38040.65,5,2.9722222222222223,9,609,7.638888888888889,45
CUST966,80061.45,7,3.0,9,543,5.218181818181818,65
CUST967,84785.26,8,2.734375,10,535,5.15625,54
CUST968,33769.52,6,3.25,7,559,12.65,53
CUST969,42187.16,4,3.2058823529411766,10,537,2.676470588235294,36
CUST970,70863.06,8,3.051282051282051,8,537,8.512820512820513,19
CUST971,51137.33,5,2.9375,8,537,9.28125,41
CUST972,26385.22,5,3.1,6,536,17.5,36
CUST973,64076.08,8,2.7142857142857144,8,528,6.63265306122449,57
CUST974,15720.69,2,2.909090909090909,7,627,12.909090909090908,61
CUST975,84282.73,6,2.824561403508772,8,538,5.771929824561403,65
CUST976,46903.99,6,2.627906976744186,9,574,7.069767441860465,61
CUST977,19908.85,2,4.5,2,863,4.833333333333333,33
CUST978,32511.58,7,3.5384615384615383,8,552,11.615384615384615,56
CUST979,12805.02,3,4.0,4,545,31.25,28
CUST980,86996.97,6,3.3207547169811322,10,582,5.226415094339623,20
CUST981,21277.71,4,2.4814814814814814,8,530,10.592592592592593,55
CUST982,18963.2,5,3.2941176470588234,6,530,11.294117647058824,54
CUST983,58239.62,6,3.0555555555555554,8,575,8.5,53
CUST984,45403.03,6,2.5384615384615383,7,555,12.884615384615385,34
CUST985,42368.990000000005,5,2.6129032258064515,8,563,9.870967741935484,36
CUST986,83045.45,8,3.0625,9,572,4.109375,47
CUST987,66131.23,6,3.217391304347826,10,543,7.217391304347826,25
CUST988,48537.020000000004,6,2.8484848484848486,9,629,6.484848484848484,51
CUST989,112055.04000000001,9,3.023529411764706,10,583,2.8823529411764706,48
CUST990,56076.52,6,2.95,8,593,6.95,37
CUST991,29655.6,3,2.3448275862068964,9,571,9.137931034482758,53
CUST992,115209.53,11,3.4324324324324325,9,539,4.608108108108108,36
CUST993,17861.91,3,3.4444444444444446,8,577,13.944444444444445,47
CUST994,14038.880000000001,2,3.3846153846153846,5,668,9.846153846153847,30
CUST995,36208.06,4,2.9583333333333335,7,604,10.458333333333334,60
CUST996,14492.43,2,3.375,4,642,24.0,52
CUST997,125979.20999999999,9,3.05,10,598,3.4125,46
CUST998,69621.20999999999,7,2.8703703703703702,10,587,5.2407407407407405,47
CUST999,87023.72,9,2.8225806451612905,9,528,5.096774193548387,37
