Product ID,SKU ID,Category,Price per Unit
Product_023,SKU_605,Beauty & Personal Care,56.65
Product_006,SKU_848,Automotive,880.89
Product_156,SKU_793,Beauty & Personal Care,77.36
Product_168,SKU_133,Groceries & Gourmet Food,309.39
Product_032,SKU_762,Electronics,746.45
Product_116,SKU_232,Home Appliances,542.43
Product_026,SKU_730,Fashion & Apparel,698.35
Product_190,SKU_663,Groceries & Gourmet Food,347.31
Product_053,SKU_695,Automotive,566.79
Product_195,SKU_701,Fashion & Apparel,233.22
Product_007,SKU_957,Books & Media,996.91
Product_169,SKU_682,Automotive,95.64
Product_185,SKU_404,Beauty & Personal Care,32.26
Product_054,SKU_238,Books & Media,255.32
Product_122,SKU_365,Electronics,924.24
Product_183,SKU_042,Fashion & Apparel,659.8
Product_184,SKU_019,Toys & Games,406.61
Product_165,SKU_823,Groceries & Gourmet Food,862.52
Product_127,SKU_097,Books & Media,804.82
Product_182,SKU_577,Beauty & Personal Care,80.02
Product_146,SKU_106,Sports & Outdoors,936.47
Product_038,SKU_714,Health & Wellness,794.09
Product_117,SKU_277,Books & Media,696.94
Product_041,SKU_260,Automotive,709.41
Product_060,SKU_686,Books & Media,197.42
Product_179,SKU_060,Home Appliances,197.29
Product_004,SKU_055,Beauty & Personal Care,39.6
Product_143,SKU_441,Fashion & Apparel,963.88
Product_072,SKU_777,Electronics,322.38
Product_001,SKU_173,Health & Wellness,240.11
Product_181,SKU_386,Beauty & Personal Care,81.57
Product_138,SKU_507,Toys & Games,307.09
Product_195,SKU_847,Fashion & Apparel,810.43
Product_008,SKU_058,Fashion & Apparel,662.84
Product_117,SKU_184,Books & Media,682.17
Product_109,SKU_912,Fashion & Apparel,74.15
Product_111,SKU_178,Electronics,372.09
Product_045,SKU_118,Automotive,998.96
Product_135,SKU_304,Books & Media,125.73
Product_160,SKU_296,Health & Wellness,87.93
Product_118,SKU_527,Toys & Games,640.09
Product_052,SKU_914,Health & Wellness,316.99
Product_096,SKU_274,Home Appliances,814.93
Product_152,SKU_906,Beauty & Personal Care,99.27
Product_142,SKU_858,Health & Wellness,873.96
Product_129,SKU_829,Fashion & Apparel,202.05
Product_176,SKU_503,Health & Wellness,409.62
Product_162,SKU_285,Health & Wellness,931.94
Product_176,SKU_024,Health & Wellness,231.6
Product_028,SKU_548,Books & Media,867.75
Product_120,SKU_571,Electronics,514.83
Product_027,SKU_411,Books & Media,455.89
Product_004,SKU_654,Beauty & Personal Care,80.1
Product_027,SKU_420,Books & Media,441.55
Product_150,SKU_839,Beauty & Personal Care,91.21
Product_136,SKU_407,Groceries & Gourmet Food,545.69
Product_167,SKU_332,Toys & Games,628.44
Product_067,SKU_231,Home Appliances,552.04
Product_068,SKU_098,Health & Wellness,756.36
Product_109,SKU_451,Fashion & Apparel,743.46
Product_175,SKU_782,Fashion & Apparel,136.85
Product_128,SKU_288,Home Appliances,677.52
Product_035,SKU_381,Groceries & Gourmet Food,308.12
Product_098,SKU_897,Books & Media,763.81
Product_162,SKU_433,Health & Wellness,363.32
Product_025,SKU_070,Toys & Games,526.03
Product_189,SKU_495,Beauty & Personal Care,75.69
Product_093,SKU_731,Books & Media,292.53
Product_176,SKU_603,Health & Wellness,543.24
Product_120,SKU_308,Electronics,801.16
Product_174,SKU_302,Health & Wellness,802.09
Product_168,SKU_751,Groceries & Gourmet Food,200.16
Product_116,SKU_120,Home Appliances,369.03
Product_066,SKU_210,Home Appliances,273.53
Product_121,SKU_224,Groceries & Gourmet Food,636.92
Product_067,SKU_629,Home Appliances,302.11
Product_137,SKU_344,Home Appliances,695.1
Product_171,SKU_636,Toys & Games,193.78
Product_199,SKU_422,Automotive,54.04
Product_077,SKU_474,Automotive,354.68
Product_182,SKU_061,Beauty & Personal Care,33.76
Product_146,SKU_863,Sports & Outdoors,103.5
Product_085,SKU_152,Books & Media,889.69
Product_147,SKU_542,Electronics,318.57
Product_122,SKU_933,Electronics,816.0
Product_061,SKU_074,Toys & Games,217.95
Product_046,SKU_370,Fashion & Apparel,460.13
Product_158,SKU_791,Groceries & Gourmet Food,345.85
Product_017,SKU_157,Beauty & Personal Care,80.88
Product_030,SKU_559,Toys & Games,57.48
Product_147,SKU_729,Electronics,685.43
Product_116,SKU_866,Home Appliances,262.34
Product_101,SKU_194,Health & Wellness,793.24
Product_115,SKU_297,Health & Wellness,150.96
Product_109,SKU_202,Fashion & Apparel,102.26
Product_116,SKU_628,Home Appliances,517.22
Product_143,SKU_002,Fashion & Apparel,697.02
Product_060,SKU_686,Books & Media,391.17
Product_114,SKU_735,Home Appliances,592.2
Product_113,SKU_760,Home Appliances,824.09
Product_053,SKU_733,Automotive,782.55
Product_175,SKU_782,Fashion & Apparel,79.28
Product_106,SKU_869,Books & Media,452.93
Product_185,SKU_455,Beauty & Personal Care,65.54
Product_122,SKU_680,Electronics,472.94
Product_154,SKU_930,Toys & Games,833.16
Product_144,SKU_216,Fashion & Apparel,858.35
Product_015,SKU_486,Books & Media,376.45
Product_115,SKU_554,Health & Wellness,813.52
Product_135,SKU_769,Books & Media,112.77
Product_086,SKU_318,Electronics,896.16
Product_181,SKU_228,Beauty & Personal Care,64.81
Product_106,SKU_054,Books & Media,120.97
Product_027,SKU_356,Books & Media,640.64
Product_018,SKU_065,Fashion & Apparel,986.32
Product_016,SKU_907,Home Appliances,835.95
Product_047,SKU_691,Fashion & Apparel,611.15
Product_122,SKU_933,Electronics,745.43
Product_072,SKU_795,Electronics,937.8
Product_107,SKU_458,Sports & Outdoors,913.51
Product_155,SKU_350,Toys & Games,504.8
Product_041,SKU_128,Automotive,961.2
Product_175,SKU_841,Fashion & Apparel,71.44
Product_178,SKU_574,Beauty & Personal Care,91.73
Product_115,SKU_008,Health & Wellness,718.27
Product_042,SKU_138,Books & Media,958.63
Product_101,SKU_194,Health & Wellness,661.71
Product_016,SKU_889,Home Appliances,767.17
Product_128,SKU_397,Home Appliances,426.12
Product_116,SKU_367,Home Appliances,69.22
Product_124,SKU_725,Toys & Games,256.28
Product_174,SKU_483,Health & Wellness,882.28
Product_187,SKU_638,Home Appliances,662.18
Product_122,SKU_803,Electronics,682.4
Product_040,SKU_534,Health & Wellness,524.73
Product_040,SKU_236,Health & Wellness,873.23
Product_020,SKU_488,Health & Wellness,925.21
Product_007,SKU_957,Books & Media,272.92
Product_071,SKU_213,Beauty & Personal Care,71.9
Product_029,SKU_321,Automotive,724.52
Product_042,SKU_716,Books & Media,899.56
Product_041,SKU_260,Automotive,532.81
Product_035,SKU_896,Groceries & Gourmet Food,830.82
Product_063,SKU_813,Health & Wellness,412.05
Product_113,SKU_066,Home Appliances,518.5
Product_063,SKU_788,Health & Wellness,204.89
Product_159,SKU_395,Electronics,143.98
Product_143,SKU_002,Fashion & Apparel,908.48
Product_146,SKU_106,Sports & Outdoors,584.62
Product_063,SKU_768,Health & Wellness,610.91
Product_130,SKU_203,Fashion & Apparel,378.63
Product_128,SKU_235,Home Appliances,910.43
Product_053,SKU_929,Automotive,575.99
Product_191,SKU_046,Books & Media,710.46
Product_078,SKU_311,Automotive,483.38
Product_166,SKU_523,Sports & Outdoors,246.94
Product_119,SKU_639,Home Appliances,273.42
Product_120,SKU_700,Electronics,134.71
Product_185,SKU_404,Beauty & Personal Care,54.79
Product_117,SKU_184,Books & Media,909.01
Product_090,SKU_521,Toys & Games,568.59
Product_031,SKU_720,Sports & Outdoors,799.79
Product_092,SKU_101,Fashion & Apparel,662.59
Product_041,SKU_806,Automotive,104.68
Product_132,SKU_354,Health & Wellness,568.84
Product_166,SKU_523,Sports & Outdoors,920.16
Product_084,SKU_057,Groceries & Gourmet Food,148.15
Product_107,SKU_458,Sports & Outdoors,229.75
Product_108,SKU_492,Books & Media,468.25
Product_078,SKU_149,Automotive,557.42
Product_092,SKU_219,Fashion & Apparel,350.13
Product_148,SKU_265,Groceries & Gourmet Food,187.91
Product_081,SKU_917,Books & Media,102.6
Product_116,SKU_120,Home Appliances,469.88
Product_122,SKU_365,Electronics,183.33
Product_008,SKU_049,Fashion & Apparel,549.11
Product_153,SKU_688,Toys & Games,764.96
Product_175,SKU_960,Fashion & Apparel,928.48
Product_004,SKU_055,Beauty & Personal Care,53.86
Product_018,SKU_108,Fashion & Apparel,420.1
Product_061,SKU_345,Toys & Games,81.06
Product_078,SKU_117,Automotive,672.5
Product_075,SKU_655,Home Appliances,550.58
Product_171,SKU_096,Toys & Games,224.82
Product_160,SKU_861,Health & Wellness,456.75
Product_184,SKU_746,Toys & Games,51.96
Product_137,SKU_164,Home Appliances,922.91
Product_109,SKU_912,Fashion & Apparel,668.93
Product_184,SKU_598,Toys & Games,99.21
Product_034,SKU_724,Automotive,911.31
Product_008,SKU_023,Fashion & Apparel,129.51
Product_059,SKU_840,Fashion & Apparel,346.49
Product_153,SKU_688,Toys & Games,891.69
Product_054,SKU_992,Books & Media,639.12
Product_134,SKU_984,Beauty & Personal Care,91.12
Product_120,SKU_308,Electronics,752.11
Product_147,SKU_672,Electronics,628.78
Product_153,SKU_322,Toys & Games,496.22
Product_025,SKU_394,Toys & Games,143.98
Product_001,SKU_173,Health & Wellness,226.73
Product_121,SKU_879,Groceries & Gourmet Food,597.16
Product_094,SKU_578,Home Appliances,259.46
Product_132,SKU_116,Health & Wellness,532.89
Product_183,SKU_221,Fashion & Apparel,968.22
Product_164,SKU_997,Electronics,370.51
Product_046,SKU_370,Fashion & Apparel,263.69
Product_126,SKU_512,Beauty & Personal Care,30.65
Product_143,SKU_002,Fashion & Apparel,443.98
Product_116,SKU_866,Home Appliances,98.18
Product_120,SKU_440,Electronics,250.57
Product_181,SKU_228,Beauty & Personal Care,53.04
Product_094,SKU_876,Home Appliances,394.27
Product_072,SKU_795,Electronics,482.5
Product_062,SKU_459,Toys & Games,534.7
Product_076,SKU_487,Fashion & Apparel,226.17
Product_074,SKU_885,Beauty & Personal Care,73.37
Product_199,SKU_346,Automotive,870.57
Product_036,SKU_836,Sports & Outdoors,540.53
Product_101,SKU_756,Health & Wellness,571.72
Product_146,SKU_067,Sports & Outdoors,352.36
Product_161,SKU_857,Fashion & Apparel,750.0
Product_136,SKU_136,Groceries & Gourmet Food,526.08
Product_031,SKU_528,Sports & Outdoors,470.62
Product_055,SKU_699,Automotive,434.06
Product_021,SKU_003,Groceries & Gourmet Food,295.81
Product_101,SKU_011,Health & Wellness,911.83
Product_073,SKU_379,Beauty & Personal Care,74.09
Product_153,SKU_838,Toys & Games,953.32
Product_177,SKU_237,Toys & Games,674.17
Product_129,SKU_644,Fashion & Apparel,958.07
Product_061,SKU_074,Toys & Games,310.6
Product_181,SKU_170,Beauty & Personal Care,21.88
Product_152,SKU_029,Beauty & Personal Care,36.22
Product_157,SKU_227,Home Appliances,432.29
Product_180,SKU_635,Fashion & Apparel,604.52
Product_199,SKU_818,Automotive,88.72
Product_011,SKU_298,Beauty & Personal Care,53.67
Product_071,SKU_894,Beauty & Personal Care,79.05
Product_144,SKU_216,Fashion & Apparel,271.67
Product_073,SKU_905,Beauty & Personal Care,58.39
Product_099,SKU_053,Beauty & Personal Care,52.92
Product_109,SKU_202,Fashion & Apparel,867.22
Product_064,SKU_038,Fashion & Apparel,650.19
Product_132,SKU_116,Health & Wellness,210.22
Product_151,SKU_030,Automotive,888.41
Product_023,SKU_602,Beauty & Personal Care,56.56
Product_149,SKU_442,Groceries & Gourmet Food,819.42
Product_020,SKU_158,Health & Wellness,81.85
Product_136,SKU_624,Groceries & Gourmet Food,170.8
Product_181,SKU_386,Beauty & Personal Care,78.47
Product_120,SKU_645,Electronics,95.93
Product_046,SKU_936,Fashion & Apparel,189.43
Product_106,SKU_820,Books & Media,700.86
Product_068,SKU_652,Health & Wellness,853.69
Product_173,SKU_183,Fashion & Apparel,77.64
Product_176,SKU_187,Health & Wellness,641.46
Product_119,SKU_303,Home Appliances,813.81
Product_047,SKU_034,Fashion & Apparel,650.19
Product_098,SKU_485,Books & Media,236.31
Product_132,SKU_748,Health & Wellness,193.09
Product_141,SKU_887,Books & Media,728.53
Product_152,SKU_906,Beauty & Personal Care,24.06
Product_073,SKU_379,Beauty & Personal Care,64.24
Product_192,SKU_131,Electronics,462.84
Product_113,SKU_102,Home Appliances,817.22
Product_044,SKU_204,Beauty & Personal Care,68.37
Product_136,SKU_407,Groceries & Gourmet Food,849.87
Product_085,SKU_160,Books & Media,133.7
Product_193,SKU_946,Fashion & Apparel,473.53
Product_096,SKU_810,Home Appliances,458.33
Product_114,SKU_962,Home Appliances,836.36
Product_114,SKU_962,Home Appliances,802.19
Product_121,SKU_879,Groceries & Gourmet Food,63.01
Product_185,SKU_722,Beauty & Personal Care,51.8
Product_159,SKU_198,Electronics,979.36
Product_037,SKU_812,Electronics,717.43
Product_110,SKU_291,Health & Wellness,576.47
Product_099,SKU_709,Beauty & Personal Care,22.24
Product_020,SKU_764,Health & Wellness,693.68
Product_159,SKU_198,Electronics,500.19
Product_191,SKU_159,Books & Media,795.88
Product_160,SKU_340,Health & Wellness,846.46
Product_113,SKU_066,Home Appliances,496.88
Product_063,SKU_085,Health & Wellness,346.89
Product_155,SKU_744,Toys & Games,633.15
Product_195,SKU_847,Fashion & Apparel,659.61
Product_178,SKU_990,Beauty & Personal Care,63.07
Product_199,SKU_398,Automotive,894.1
Product_176,SKU_603,Health & Wellness,816.2
Product_198,SKU_081,Health & Wellness,60.55
Product_073,SKU_659,Beauty & Personal Care,80.4
Product_147,SKU_736,Electronics,209.28
Product_149,SKU_927,Groceries & Gourmet Food,56.2
Product_119,SKU_639,Home Appliances,278.31
Product_108,SKU_535,Books & Media,924.17
Product_071,SKU_213,Beauty & Personal Care,48.04
Product_039,SKU_465,Groceries & Gourmet Food,280.36
Product_049,SKU_012,Health & Wellness,812.47
Product_160,SKU_861,Health & Wellness,438.72
Product_034,SKU_681,Automotive,108.98
Product_116,SKU_732,Home Appliances,371.61
Product_161,SKU_787,Fashion & Apparel,570.73
Product_141,SKU_887,Books & Media,374.06
Product_190,SKU_490,Groceries & Gourmet Food,663.2
Product_117,SKU_258,Books & Media,653.36
Product_167,SKU_392,Toys & Games,470.83
Product_054,SKU_992,Books & Media,122.19
Product_186,SKU_537,Toys & Games,568.32
Product_027,SKU_420,Books & Media,340.04
Product_101,SKU_011,Health & Wellness,585.46
Product_137,SKU_313,Home Appliances,207.54
Product_106,SKU_778,Books & Media,743.32
Product_160,SKU_974,Health & Wellness,892.1
Product_176,SKU_024,Health & Wellness,77.46
Product_020,SKU_158,Health & Wellness,944.96
Product_061,SKU_048,Toys & Games,621.5
Product_066,SKU_387,Home Appliances,354.78
Product_007,SKU_293,Books & Media,764.23
Product_038,SKU_817,Health & Wellness,768.81
Product_006,SKU_772,Automotive,912.74
Product_073,SKU_923,Beauty & Personal Care,71.57
Product_153,SKU_838,Toys & Games,490.98
Product_098,SKU_650,Books & Media,971.95
Product_096,SKU_810,Home Appliances,965.48
Product_110,SKU_291,Health & Wellness,851.32
Product_006,SKU_772,Automotive,621.43
Product_164,SKU_281,Electronics,627.96
Product_180,SKU_635,Fashion & Apparel,259.34
Product_015,SKU_824,Books & Media,960.57
Product_125,SKU_770,Toys & Games,659.01
Product_183,SKU_191,Fashion & Apparel,283.93
Product_017,SKU_556,Beauty & Personal Care,38.99
Product_044,SKU_204,Beauty & Personal Care,85.13
Product_121,SKU_287,Groceries & Gourmet Food,351.13
Product_067,SKU_196,Home Appliances,231.74
Product_063,SKU_085,Health & Wellness,589.36
Product_016,SKU_156,Home Appliances,877.8
Product_162,SKU_964,Health & Wellness,361.68
Product_017,SKU_378,Beauty & Personal Care,43.85
Product_071,SKU_213,Beauty & Personal Care,53.31
Product_098,SKU_650,Books & Media,954.51
Product_190,SKU_448,Groceries & Gourmet Food,241.34
Product_126,SKU_651,Beauty & Personal Care,30.62
Product_086,SKU_538,Electronics,534.84
Product_168,SKU_133,Groceries & Gourmet Food,155.13
Product_086,SKU_704,Electronics,126.41
Product_081,SKU_878,Books & Media,253.55
Product_084,SKU_057,Groceries & Gourmet Food,214.9
Product_190,SKU_424,Groceries & Gourmet Food,319.11
Product_108,SKU_535,Books & Media,879.77
Product_082,SKU_389,Health & Wellness,63.78
Product_195,SKU_945,Fashion & Apparel,940.89
Product_166,SKU_021,Sports & Outdoors,142.57
Product_138,SKU_507,Toys & Games,764.2
Product_117,SKU_450,Books & Media,658.07
Product_165,SKU_823,Groceries & Gourmet Food,91.17
Product_177,SKU_063,Toys & Games,664.93
Product_113,SKU_218,Home Appliances,274.2
Product_044,SKU_627,Beauty & Personal Care,28.22
Product_054,SKU_992,Books & Media,92.06
Product_176,SKU_503,Health & Wellness,568.33
Product_001,SKU_444,Health & Wellness,500.61
Product_178,SKU_808,Beauty & Personal Care,98.44
Product_199,SKU_112,Automotive,413.94
Product_095,SKU_409,Home Appliances,684.93
Product_129,SKU_644,Fashion & Apparel,817.19
Product_195,SKU_945,Fashion & Apparel,808.13
Product_183,SKU_250,Fashion & Apparel,589.79
Product_171,SKU_382,Toys & Games,123.79
Product_008,SKU_058,Fashion & Apparel,930.06
Product_117,SKU_549,Books & Media,834.27
Product_162,SKU_786,Health & Wellness,731.01
Product_086,SKU_385,Electronics,875.13
Product_036,SKU_851,Sports & Outdoors,226.32
Product_190,SKU_502,Groceries & Gourmet Food,978.17
Product_067,SKU_196,Home Appliances,903.59
Product_166,SKU_952,Sports & Outdoors,882.71
Product_101,SKU_756,Health & Wellness,690.05
Product_076,SKU_611,Fashion & Apparel,351.28
Product_099,SKU_845,Beauty & Personal Care,36.44
Product_110,SKU_934,Health & Wellness,119.51
Product_144,SKU_216,Fashion & Apparel,327.13
Product_176,SKU_024,Health & Wellness,175.72
Product_174,SKU_867,Health & Wellness,747.82
Product_071,SKU_213,Beauty & Personal Care,57.64
Product_006,SKU_536,Automotive,225.82
Product_151,SKU_329,Automotive,434.79
Product_055,SKU_699,Automotive,844.58
Product_020,SKU_158,Health & Wellness,825.22
Product_185,SKU_094,Beauty & Personal Care,88.29
Product_054,SKU_992,Books & Media,826.14
Product_128,SKU_235,Home Appliances,503.21
Product_073,SKU_373,Beauty & Personal Care,85.72
Product_003,SKU_697,Toys & Games,550.9
Product_025,SKU_278,Toys & Games,686.25
Product_112,SKU_359,Toys & Games,386.66
Product_176,SKU_983,Health & Wellness,451.35
Product_132,SKU_116,Health & Wellness,613.27
Product_149,SKU_380,Groceries & Gourmet Food,63.17
Product_071,SKU_986,Beauty & Personal Care,88.15
Product_042,SKU_138,Books & Media,401.85
Product_124,SKU_910,Toys & Games,66.36
Product_113,SKU_430,Home Appliances,78.0
Product_191,SKU_159,Books & Media,996.24
Product_193,SKU_946,Fashion & Apparel,122.07
Product_150,SKU_822,Beauty & Personal Care,34.83
Product_161,SKU_787,Fashion & Apparel,536.87
Product_023,SKU_602,Beauty & Personal Care,40.51
Product_010,SKU_150,Books & Media,811.23
Product_010,SKU_649,Books & Media,657.48
Product_023,SKU_452,Beauty & Personal Care,94.74
Product_090,SKU_132,Toys & Games,183.21
Product_066,SKU_182,Home Appliances,810.47
Product_008,SKU_388,Fashion & Apparel,731.99
Product_190,SKU_718,Groceries & Gourmet Food,799.6
Product_013,SKU_853,Home Appliances,680.09
Product_134,SKU_996,Beauty & Personal Care,53.81
Product_081,SKU_878,Books & Media,372.93
Product_053,SKU_929,Automotive,894.63
Product_007,SKU_623,Books & Media,63.84
Product_034,SKU_723,Automotive,430.31
Product_002,SKU_015,Home Appliances,148.08
Product_146,SKU_193,Sports & Outdoors,510.58
Product_086,SKU_318,Electronics,786.67
Product_128,SKU_397,Home Appliances,644.71
Product_170,SKU_995,Books & Media,668.24
Product_026,SKU_730,Fashion & Apparel,589.82
Product_168,SKU_717,Groceries & Gourmet Food,248.4
Product_137,SKU_412,Home Appliances,793.85
Product_042,SKU_716,Books & Media,458.45
Product_066,SKU_147,Home Appliances,684.16
Product_091,SKU_799,Books & Media,691.27
Product_192,SKU_956,Electronics,606.73
Product_169,SKU_682,Automotive,991.17
Product_116,SKU_120,Home Appliances,525.84
Product_195,SKU_449,Fashion & Apparel,819.03
Product_174,SKU_734,Health & Wellness,896.97
Product_199,SKU_112,Automotive,859.24
Product_079,SKU_874,Sports & Outdoors,621.6
Product_106,SKU_630,Books & Media,283.78
Product_168,SKU_090,Groceries & Gourmet Food,417.21
Product_090,SKU_132,Toys & Games,379.09
Product_053,SKU_134,Automotive,481.77
Product_008,SKU_269,Fashion & Apparel,607.41
Product_174,SKU_734,Health & Wellness,544.79
Product_188,SKU_546,Automotive,979.44
Product_127,SKU_860,Books & Media,471.04
Product_115,SKU_140,Health & Wellness,351.17
Product_098,SKU_485,Books & Media,585.95
Product_197,SKU_151,Electronics,313.77
Product_054,SKU_238,Books & Media,874.92
Product_200,SKU_506,Fashion & Apparel,490.45
Product_008,SKU_023,Fashion & Apparel,739.99
Product_062,SKU_568,Toys & Games,354.51
Product_135,SKU_769,Books & Media,219.06
Product_032,SKU_320,Electronics,913.63
Product_055,SKU_080,Automotive,822.81
Product_162,SKU_384,Health & Wellness,689.54
Product_024,SKU_668,Beauty & Personal Care,49.85
Product_002,SKU_169,Home Appliances,841.42
Product_176,SKU_396,Health & Wellness,516.97
Product_128,SKU_600,Home Appliances,728.17
Product_145,SKU_233,Fashion & Apparel,458.42
Product_053,SKU_695,Automotive,832.13
Product_053,SKU_383,Automotive,852.3
Product_130,SKU_511,Fashion & Apparel,391.27
Product_156,SKU_245,Beauty & Personal Care,26.1
Product_003,SKU_697,Toys & Games,757.3
Product_162,SKU_539,Health & Wellness,905.72
Product_119,SKU_639,Home Appliances,114.32
Product_012,SKU_091,Home Appliances,337.18
Product_026,SKU_730,Fashion & Apparel,181.09
Product_081,SKU_035,Books & Media,133.3
Product_008,SKU_023,Fashion & Apparel,752.66
Product_085,SKU_656,Books & Media,684.54
Product_158,SKU_013,Groceries & Gourmet Food,89.09
Product_114,SKU_962,Home Appliances,193.76
Product_094,SKU_306,Home Appliances,846.43
Product_121,SKU_763,Groceries & Gourmet Food,257.79
Product_086,SKU_538,Electronics,345.85
Product_037,SKU_757,Electronics,325.9
Product_162,SKU_964,Health & Wellness,740.17
Product_041,SKU_122,Automotive,791.59
Product_063,SKU_226,Health & Wellness,391.04
Product_147,SKU_736,Electronics,469.86
Product_101,SKU_266,Health & Wellness,210.86
Product_141,SKU_887,Books & Media,822.52
Product_045,SKU_608,Automotive,749.33
Product_188,SKU_546,Automotive,654.49
Product_144,SKU_466,Fashion & Apparel,824.63
Product_090,SKU_520,Toys & Games,393.7
Product_074,SKU_773,Beauty & Personal Care,56.09
Product_185,SKU_094,Beauty & Personal Care,75.97
Product_146,SKU_863,Sports & Outdoors,497.31
Product_137,SKU_313,Home Appliances,403.79
Product_046,SKU_142,Fashion & Apparel,745.31
Product_124,SKU_910,Toys & Games,346.81
Product_155,SKU_987,Toys & Games,184.99
Product_188,SKU_463,Automotive,996.58
Product_017,SKU_378,Beauty & Personal Care,96.64
Product_143,SKU_510,Fashion & Apparel,968.19
Product_135,SKU_162,Books & Media,703.45
Product_047,SKU_034,Fashion & Apparel,177.05
Product_145,SKU_737,Fashion & Apparel,700.58
Product_159,SKU_1000,Electronics,866.7
Product_062,SKU_568,Toys & Games,568.26
Product_185,SKU_455,Beauty & Personal Care,64.2
Product_190,SKU_502,Groceries & Gourmet Food,865.81
Product_073,SKU_903,Beauty & Personal Care,79.95
Product_101,SKU_954,Health & Wellness,176.81
Product_192,SKU_423,Electronics,949.29
Product_157,SKU_247,Home Appliances,887.29
Product_156,SKU_339,Beauty & Personal Care,75.89
Product_196,SKU_856,Books & Media,166.14
Product_180,SKU_408,Fashion & Apparel,116.04
Product_125,SKU_439,Toys & Games,438.81
Product_123,SKU_294,Automotive,369.92
Product_154,SKU_854,Toys & Games,175.39
Product_038,SKU_967,Health & Wellness,770.5
Product_122,SKU_365,Electronics,434.4
Product_149,SKU_380,Groceries & Gourmet Food,855.87
Product_185,SKU_575,Beauty & Personal Care,71.17
Product_090,SKU_132,Toys & Games,970.58
Product_162,SKU_881,Health & Wellness,662.22
Product_136,SKU_136,Groceries & Gourmet Food,791.26
Product_155,SKU_987,Toys & Games,878.21
Product_036,SKU_947,Sports & Outdoors,305.47
Product_031,SKU_720,Sports & Outdoors,996.2
Product_063,SKU_938,Health & Wellness,536.8
Product_055,SKU_557,Automotive,294.88
Product_101,SKU_266,Health & Wellness,745.21
Product_085,SKU_850,Books & Media,629.42
Product_152,SKU_906,Beauty & Personal Care,48.23
Product_190,SKU_663,Groceries & Gourmet Food,273.48
Product_156,SKU_069,Beauty & Personal Care,94.7
Product_146,SKU_067,Sports & Outdoors,125.62
Product_133,SKU_579,Toys & Games,910.29
Product_164,SKU_865,Electronics,584.7
Product_099,SKU_053,Beauty & Personal Care,69.16
Product_152,SKU_906,Beauty & Personal Care,21.16
Product_192,SKU_131,Electronics,431.98
Product_010,SKU_649,Books & Media,350.81
Product_171,SKU_780,Toys & Games,283.69
Product_061,SKU_345,Toys & Games,941.43
Product_080,SKU_875,Health & Wellness,416.98
Product_088,SKU_326,Electronics,995.26
Product_199,SKU_518,Automotive,228.9
Product_016,SKU_889,Home Appliances,606.3
Product_117,SKU_258,Books & Media,521.14
Product_067,SKU_747,Home Appliances,765.81
Product_177,SKU_063,Toys & Games,685.47
Product_161,SKU_647,Fashion & Apparel,254.33
Product_131,SKU_047,Health & Wellness,231.7
Product_017,SKU_378,Beauty & Personal Care,78.86
Product_056,SKU_310,Electronics,674.55
Product_073,SKU_596,Beauty & Personal Care,78.94
Product_046,SKU_891,Fashion & Apparel,565.91
Product_111,SKU_327,Electronics,955.49
Product_030,SKU_559,Toys & Games,414.73
Product_129,SKU_205,Fashion & Apparel,378.17
Product_052,SKU_914,Health & Wellness,973.59
Product_134,SKU_721,Beauty & Personal Care,39.99
Product_104,SKU_926,Fashion & Apparel,163.12
Product_195,SKU_449,Fashion & Apparel,929.38
Product_041,SKU_940,Automotive,110.89
Product_075,SKU_792,Home Appliances,881.22
Product_100,SKU_004,Electronics,395.04
Product_197,SKU_208,Electronics,170.01
Product_068,SKU_098,Health & Wellness,315.67
Product_134,SKU_984,Beauty & Personal Care,74.09
Product_198,SKU_815,Health & Wellness,317.75
Product_165,SKU_275,Groceries & Gourmet Food,513.46
Product_184,SKU_019,Toys & Games,781.84
Product_170,SKU_496,Books & Media,470.08
Product_147,SKU_729,Electronics,978.52
Product_167,SKU_392,Toys & Games,933.03
Product_117,SKU_258,Books & Media,610.76
Product_186,SKU_041,Toys & Games,313.45
Product_030,SKU_559,Toys & Games,925.64
Product_122,SKU_365,Electronics,127.12
Product_073,SKU_923,Beauty & Personal Care,42.38
Product_075,SKU_508,Home Appliances,798.08
Product_174,SKU_867,Health & Wellness,767.54
Product_174,SKU_302,Health & Wellness,325.47
Product_067,SKU_819,Home Appliances,645.4
Product_037,SKU_201,Electronics,410.0
Product_066,SKU_210,Home Appliances,161.32
Product_152,SKU_906,Beauty & Personal Care,50.86
Product_170,SKU_496,Books & Media,199.23
Product_005,SKU_685,Automotive,680.14
Product_016,SKU_907,Home Appliances,851.77
Product_119,SKU_071,Home Appliances,67.98
Product_049,SKU_012,Health & Wellness,267.74
Product_069,SKU_942,Toys & Games,687.48
Product_010,SKU_150,Books & Media,94.65
Product_055,SKU_230,Automotive,916.35
Product_169,SKU_789,Automotive,595.58
Product_117,SKU_076,Books & Media,828.73
Product_004,SKU_749,Beauty & Personal Care,21.04
Product_029,SKU_892,Automotive,403.33
Product_128,SKU_397,Home Appliances,957.52
Product_094,SKU_648,Home Appliances,333.19
Product_143,SKU_109,Fashion & Apparel,409.88
Product_100,SKU_900,Electronics,763.8
Product_053,SKU_558,Automotive,59.71
Product_144,SKU_216,Fashion & Apparel,70.89
