Order ID,Customer ID,Warehouse ID,Customer Age,Customer Gender,Date,Recency,Order Gap
4635,CUST477,WH001,24,Female,2023-07-28,684,0.0
5269,CUST477,WH003,24,Female,2023-09-08,642,42.0
5269,CUST477,WH003,24,Female,2023-09-08,642,0.0
7045,CUST478,WH003,57,Female,2023-01-01,892,0.0
9625,CUST478,WH004,57,Female,2023-01-12,881,11.0
9924,CUST478,WH003,57,Female,2023-02-23,839,42.0
9924,CUST478,WH003,57,Female,2023-02-23,839,0.0
8071,CUST478,WH002,57,Female,2023-03-18,816,23.0
8071,CUST478,WH002,57,Female,2023-03-18,816,0.0
908,CUST478,WH005,57,Female,2023-04-24,779,37.0
908,CUST478,WH005,57,Female,2023-04-24,779,0.0
5409,CUST478,WH004,57,Female,2023-06-18,724,55.0
5409,CUST478,WH004,57,Female,2023-06-18,724,0.0
5895,CUST478,WH003,57,Female,2023-07-19,693,31.0
5895,CUST478,WH003,57,Female,2023-07-19,693,0.0
5555,CUST478,WH001,57,Female,2023-08-13,668,25.0
5555,CUST478,WH001,57,Female,2023-08-13,668,0.0
72,CUST478,WH001,57,Female,2023-10-24,596,72.0
72,CUST478,WH001,57,Female,2023-10-24,596,0.0
5214,CUST478,WH004,57,Female,2023-11-01,588,8.0
5214,CUST478,WH004,57,Female,2023-11-01,588,0.0
3983,CUST479,WH004,37,Female,2023-02-06,856,0.0
4645,CUST479,WH003,37,Female,2023-03-09,825,31.0
4645,CUST479,WH003,37,Female,2023-03-09,825,0.0
810,CUST479,WH001,37,Female,2023-07-17,695,130.0
810,CUST479,WH001,37,Female,2023-07-17,695,0.0
7253,CUST479,WH005,37,Female,2023-08-13,668,27.0
7253,CUST479,WH005,37,Female,2023-08-13,668,0.0
7440,CUST479,WH001,37,Female,2023-10-16,604,64.0
7440,CUST479,WH001,37,Female,2023-10-16,604,0.0
3324,CUST480,WH001,20,Female,2023-01-17,876,0.0
3721,CUST480,WH005,20,Female,2023-06-22,720,156.0
3721,CUST480,WH005,20,Female,2023-06-22,720,0.0
149,CUST480,WH001,20,Female,2023-08-23,658,62.0
9380,CUST480,WH002,20,Female,2023-08-29,652,6.0
9380,CUST480,WH002,20,Female,2023-08-29,652,0.0
3516,CUST480,WH005,20,Female,2023-09-09,641,11.0
3516,CUST480,WH005,20,Female,2023-09-09,641,0.0
3279,CUST480,WH002,20,Female,2023-10-17,603,38.0
3279,CUST480,WH002,20,Female,2023-10-17,603,0.0
6071,CUST481,WH004,39,Female,2023-02-09,853,0.0
6212,CUST481,WH005,39,Female,2023-04-08,795,58.0
6212,CUST481,WH005,39,Female,2023-04-08,795,0.0
4045,CUST481,WH003,39,Female,2023-04-23,780,15.0
4045,CUST481,WH003,39,Female,2023-04-23,780,0.0
3879,CUST481,WH001,39,Female,2023-04-26,777,3.0
3879,CUST481,WH001,39,Female,2023-04-26,777,0.0
8881,CUST481,WH003,39,Female,2023-08-26,655,122.0
8881,CUST481,WH003,39,Female,2023-08-26,655,0.0
879,CUST481,WH001,39,Female,2023-12-29,530,125.0
879,CUST481,WH001,39,Female,2023-12-29,530,0.0
8884,CUST482,WH003,54,Female,2023-04-17,786,0.0
3432,CUST482,WH003,54,Female,2023-05-28,745,41.0
3432,CUST482,WH003,54,Female,2023-05-28,745,0.0
4410,CUST482,WH004,54,Female,2023-05-29,744,1.0
4410,CUST482,WH004,54,Female,2023-05-29,744,0.0
5717,CUST482,WH003,54,Female,2023-06-20,722,22.0
5717,CUST482,WH003,54,Female,2023-06-20,722,0.0
7051,CUST482,WH003,54,Female,2023-07-15,697,25.0
7051,CUST482,WH003,54,Female,2023-07-15,697,0.0
2516,CUST482,WH004,54,Female,2023-07-20,692,5.0
2516,CUST482,WH004,54,Female,2023-07-20,692,0.0
7733,CUST482,WH005,54,Female,2023-08-10,671,21.0
7733,CUST482,WH005,54,Female,2023-08-10,671,0.0
2153,CUST482,WH001,54,Female,2023-09-29,621,50.0
2153,CUST482,WH001,54,Female,2023-09-29,621,0.0
7034,CUST483,WH002,29,Female,2023-01-21,872,0.0
3635,CUST483,WH003,29,Female,2023-05-28,745,127.0
2448,CUST483,WH003,29,Female,2023-07-17,695,50.0
2448,CUST483,WH003,29,Female,2023-07-17,695,0.0
9503,CUST483,WH003,29,Female,2023-07-29,683,12.0
2297,CUST483,WH002,29,Female,2023-09-02,648,35.0
2297,CUST483,WH002,29,Female,2023-09-02,648,0.0
271,CUST484,WH003,30,Male,2023-02-17,845,0.0
8973,CUST484,WH003,30,Male,2023-04-20,783,62.0
8973,CUST484,WH003,30,Male,2023-04-20,783,0.0
8667,CUST484,WH001,30,Male,2023-06-19,723,60.0
8667,CUST484,WH001,30,Male,2023-06-19,723,0.0
6533,CUST484,WH003,30,Male,2023-06-29,713,10.0
4479,CUST484,WH005,30,Male,2023-08-15,666,47.0
4479,CUST484,WH005,30,Male,2023-08-15,666,0.0
1592,CUST484,WH003,30,Male,2023-08-16,665,1.0
1592,CUST484,WH003,30,Male,2023-08-16,665,0.0
5808,CUST484,WH001,30,Male,2023-10-08,612,53.0
5808,CUST484,WH001,30,Male,2023-10-08,612,0.0
7258,CUST484,WH002,30,Male,2023-10-11,609,3.0
7258,CUST484,WH002,30,Male,2023-10-11,609,0.0
3214,CUST484,WH003,30,Male,2023-11-24,565,44.0
1094,CUST484,WH003,30,Male,2023-12-15,544,21.0
1094,CUST484,WH003,30,Male,2023-12-15,544,0.0
1692,CUST485,WH002,61,Male,2023-04-25,778,0.0
1946,CUST485,WH005,61,Male,2023-08-30,651,127.0
1946,CUST485,WH005,61,Male,2023-08-30,651,0.0
2631,CUST485,WH004,61,Male,2023-09-05,645,6.0
3905,CUST485,WH001,61,Male,2023-09-22,628,17.0
3905,CUST485,WH001,61,Male,2023-09-22,628,0.0
6897,CUST486,WH002,18,Female,2023-01-06,887,0.0
8820,CUST486,WH002,18,Female,2023-03-24,810,77.0
8820,CUST486,WH002,18,Female,2023-03-24,810,0.0
2181,CUST486,WH005,18,Female,2023-05-02,771,39.0
9609,CUST486,WH003,18,Female,2023-05-28,745,26.0
5131,CUST486,WH001,18,Female,2023-07-09,703,42.0
5131,CUST486,WH001,18,Female,2023-07-09,703,0.0
3627,CUST486,WH001,18,Female,2023-09-24,626,77.0
3627,CUST486,WH001,18,Female,2023-09-24,626,0.0
230,CUST486,WH005,18,Female,2023-10-10,610,16.0
230,CUST486,WH005,18,Female,2023-10-10,610,0.0
2365,CUST486,WH004,18,Female,2023-10-19,601,9.0
2365,CUST486,WH004,18,Female,2023-10-19,601,0.0
3705,CUST486,WH003,18,Female,2023-10-20,600,1.0
3705,CUST486,WH003,18,Female,2023-10-20,600,0.0
3999,CUST487,WH005,24,Male,2023-04-12,791,0.0
2075,CUST487,WH005,24,Male,2023-05-05,768,23.0
3825,CUST487,WH005,24,Male,2023-06-19,723,45.0
3825,CUST487,WH005,24,Male,2023-06-19,723,0.0
8094,CUST488,WH001,31,Male,2023-02-13,849,0.0
1955,CUST488,WH002,31,Male,2023-06-21,721,128.0
1955,CUST488,WH002,31,Male,2023-06-21,721,0.0
4664,CUST488,WH002,31,Male,2023-07-15,697,24.0
4664,CUST488,WH002,31,Male,2023-07-15,697,0.0
3097,CUST488,WH003,31,Male,2023-10-01,619,78.0
3097,CUST488,WH003,31,Male,2023-10-01,619,0.0
8856,CUST488,WH002,31,Male,2023-10-01,619,0.0
798,CUST488,WH002,31,Male,2023-10-18,602,17.0
8740,CUST488,WH004,31,Male,2023-10-25,595,7.0
8740,CUST488,WH004,31,Male,2023-10-25,595,0.0
1497,CUST489,WH005,58,Male,2023-01-04,889,0.0
8864,CUST489,WH003,58,Male,2023-01-21,872,17.0
8864,CUST489,WH003,58,Male,2023-01-21,872,0.0
969,CUST489,WH002,58,Male,2023-01-22,871,1.0
969,CUST489,WH002,58,Male,2023-01-22,871,0.0
3948,CUST489,WH002,58,Male,2023-05-26,747,124.0
3948,CUST489,WH002,58,Male,2023-05-26,747,0.0
9865,CUST489,WH004,58,Male,2023-06-02,740,7.0
8832,CUST489,WH002,58,Male,2023-07-16,696,44.0
8832,CUST489,WH002,58,Male,2023-07-16,696,0.0
8923,CUST490,WH004,62,Female,2023-04-23,780,0.0
5781,CUST490,WH001,62,Female,2023-05-15,758,22.0
5781,CUST490,WH001,62,Female,2023-05-15,758,0.0
2935,CUST490,WH005,62,Female,2023-06-24,718,40.0
2935,CUST490,WH005,62,Female,2023-06-24,718,0.0
6481,CUST490,WH003,62,Female,2023-07-25,687,31.0
6481,CUST490,WH003,62,Female,2023-07-25,687,0.0
256,CUST490,WH005,62,Female,2023-10-12,608,79.0
256,CUST490,WH005,62,Female,2023-10-12,608,0.0
7871,CUST491,WH005,62,Female,2023-01-01,892,0.0
1296,CUST491,WH004,62,Female,2023-02-03,859,33.0
1296,CUST491,WH004,62,Female,2023-02-03,859,0.0
308,CUST491,WH002,62,Female,2023-03-06,828,31.0
308,CUST491,WH002,62,Female,2023-03-06,828,0.0
3610,CUST491,WH004,62,Female,2023-03-07,827,1.0
3610,CUST491,WH004,62,Female,2023-03-07,827,0.0
821,CUST491,WH003,62,Female,2023-06-25,717,110.0
821,CUST491,WH003,62,Female,2023-06-25,717,0.0
6625,CUST491,WH002,62,Female,2023-06-25,717,0.0
5714,CUST491,WH002,62,Female,2023-08-06,675,42.0
5714,CUST491,WH002,62,Female,2023-08-06,675,0.0
1729,CUST492,WH001,26,Female,2023-02-26,836,0.0
3855,CUST492,WH001,26,Female,2023-03-08,826,10.0
3855,CUST492,WH001,26,Female,2023-03-08,826,0.0
2593,CUST492,WH002,26,Female,2023-10-15,605,221.0
2593,CUST492,WH002,26,Female,2023-10-15,605,0.0
6874,CUST492,WH002,26,Female,2023-11-23,566,39.0
7718,CUST492,WH005,26,Female,2023-11-24,565,1.0
7718,CUST492,WH005,26,Female,2023-11-24,565,0.0
444,CUST492,WH002,26,Female,2023-12-13,546,19.0
444,CUST492,WH002,26,Female,2023-12-13,546,0.0
1983,CUST492,WH002,26,Female,2023-12-21,538,8.0
9042,CUST492,WH002,26,Female,2023-12-27,532,6.0
9042,CUST492,WH002,26,Female,2023-12-27,532,0.0
7177,CUST493,WH005,43,Female,2023-03-20,814,0.0
3829,CUST493,WH005,43,Female,2023-03-23,811,3.0
2592,CUST493,WH003,43,Female,2023-04-03,800,11.0
7695,CUST493,WH005,43,Female,2023-06-07,735,65.0
7695,CUST493,WH005,43,Female,2023-06-07,735,0.0
7364,CUST493,WH005,43,Female,2023-06-24,718,17.0
7364,CUST493,WH005,43,Female,2023-06-24,718,0.0
1531,CUST493,WH004,43,Female,2023-07-01,711,7.0
1531,CUST493,WH004,43,Female,2023-07-01,711,0.0
159,CUST493,WH001,43,Female,2023-11-16,573,138.0
159,CUST493,WH001,43,Female,2023-11-16,573,0.0
7597,CUST493,WH004,43,Female,2023-12-23,536,37.0
1979,CUST493,WH003,43,Female,2023-12-25,534,2.0
1979,CUST493,WH003,43,Female,2023-12-25,534,0.0
9440,CUST494,WH002,60,Female,2023-03-06,828,0.0
5018,CUST494,WH003,60,Female,2023-05-06,767,61.0
7660,CUST494,WH004,60,Female,2023-05-11,762,5.0
7660,CUST494,WH004,60,Female,2023-05-11,762,0.0
8162,CUST494,WH001,60,Female,2023-05-22,751,11.0
8162,CUST494,WH001,60,Female,2023-05-22,751,0.0
6618,CUST494,WH005,60,Female,2023-05-26,747,4.0
8896,CUST494,WH002,60,Female,2023-06-28,714,33.0
8896,CUST494,WH002,60,Female,2023-06-28,714,0.0
6010,CUST494,WH005,60,Female,2023-10-29,591,123.0
6010,CUST494,WH005,60,Female,2023-10-29,591,0.0
1867,CUST494,WH004,60,Female,2023-11-09,580,11.0
1867,CUST494,WH004,60,Female,2023-11-09,580,0.0
9904,CUST495,WH001,48,Male,2023-01-03,890,0.0
8972,CUST495,WH002,48,Male,2023-01-06,887,3.0
8972,CUST495,WH002,48,Male,2023-01-06,887,0.0
1197,CUST495,WH002,48,Male,2023-04-18,785,102.0
1197,CUST495,WH002,48,Male,2023-04-18,785,0.0
9649,CUST495,WH005,48,Male,2023-06-05,737,48.0
9649,CUST495,WH005,48,Male,2023-06-05,737,0.0
303,CUST495,WH002,48,Male,2023-06-13,729,8.0
303,CUST495,WH002,48,Male,2023-06-13,729,0.0
9825,CUST495,WH003,48,Male,2023-08-30,651,78.0
9825,CUST495,WH003,48,Male,2023-08-30,651,0.0
467,CUST495,WH005,48,Male,2023-11-16,573,78.0
467,CUST495,WH005,48,Male,2023-11-16,573,0.0
838,CUST495,WH001,48,Male,2023-12-06,553,20.0
838,CUST495,WH001,48,Male,2023-12-06,553,0.0
1375,CUST495,WH001,48,Male,2023-12-24,535,18.0
1375,CUST495,WH001,48,Male,2023-12-24,535,0.0
3357,CUST496,WH002,22,Male,2023-01-30,863,0.0
870,CUST496,WH005,22,Male,2023-03-28,806,57.0
870,CUST496,WH005,22,Male,2023-03-28,806,0.0
2325,CUST496,WH005,22,Male,2023-04-14,789,17.0
2325,CUST496,WH005,22,Male,2023-04-14,789,0.0
6167,CUST496,WH003,22,Male,2023-04-21,782,7.0
6167,CUST496,WH003,22,Male,2023-04-21,782,0.0
1014,CUST496,WH003,22,Male,2023-05-13,760,22.0
1014,CUST496,WH003,22,Male,2023-05-13,760,0.0
3291,CUST496,WH003,22,Male,2023-05-15,758,2.0
3291,CUST496,WH003,22,Male,2023-05-15,758,0.0
5387,CUST497,WH002,48,Female,2023-01-12,881,0.0
1580,CUST497,WH005,48,Female,2023-01-28,865,16.0
9957,CUST497,WH005,48,Female,2023-02-01,861,4.0
9957,CUST497,WH005,48,Female,2023-02-01,861,0.0
1468,CUST497,WH004,48,Female,2023-08-03,678,183.0
1468,CUST497,WH004,48,Female,2023-08-03,678,0.0
6811,CUST497,WH003,48,Female,2023-09-17,633,45.0
492,CUST497,WH004,48,Female,2023-09-18,632,1.0
492,CUST497,WH004,48,Female,2023-09-18,632,0.0
3025,CUST497,WH001,48,Female,2023-10-15,605,27.0
3025,CUST497,WH001,48,Female,2023-10-15,605,0.0
1368,CUST498,WH003,41,Female,2023-01-14,879,0.0
7374,CUST498,WH004,41,Female,2023-02-08,854,25.0
7374,CUST498,WH004,41,Female,2023-02-08,854,0.0
8146,CUST498,WH004,41,Female,2023-05-04,769,85.0
8146,CUST498,WH004,41,Female,2023-05-04,769,0.0
3927,CUST498,WH004,41,Female,2023-09-22,628,141.0
3927,CUST498,WH004,41,Female,2023-09-22,628,0.0
5120,CUST499,WH005,26,Male,2023-01-24,869,0.0
2067,CUST500,WH005,21,Male,2023-04-21,782,0.0
9051,CUST500,WH003,21,Male,2023-05-29,744,38.0
9051,CUST500,WH003,21,Male,2023-05-29,744,0.0
7547,CUST500,WH005,21,Male,2023-08-03,678,66.0
7547,CUST500,WH005,21,Male,2023-08-03,678,0.0
2359,CUST500,WH001,21,Male,2023-08-17,664,14.0
2359,CUST500,WH001,21,Male,2023-08-17,664,0.0
7825,CUST500,WH003,21,Male,2023-11-04,585,79.0
7825,CUST500,WH003,21,Male,2023-11-04,585,0.0
4132,CUST500,WH003,21,Male,2023-11-09,580,5.0
4132,CUST500,WH003,21,Male,2023-11-09,580,0.0
1513,CUST500,WH004,21,Male,2023-12-24,535,45.0
1513,CUST500,WH004,21,Male,2023-12-24,535,0.0
64,CUST501,WH002,18,Female,2023-01-26,867,0.0
7592,CUST501,WH002,18,Female,2023-02-26,836,31.0
5873,CUST501,WH003,18,Female,2023-03-02,832,4.0
5873,CUST501,WH003,18,Female,2023-03-02,832,0.0
526,CUST501,WH005,18,Female,2023-03-06,828,4.0
4507,CUST501,WH002,18,Female,2023-03-06,828,0.0
3871,CUST501,WH005,18,Female,2023-04-15,788,40.0
3871,CUST501,WH005,18,Female,2023-04-15,788,0.0
4483,CUST501,WH003,18,Female,2023-05-12,761,27.0
4483,CUST501,WH003,18,Female,2023-05-12,761,0.0
1677,CUST501,WH005,18,Female,2023-05-30,743,18.0
1677,CUST501,WH005,18,Female,2023-05-30,743,0.0
9202,CUST501,WH003,18,Female,2023-08-29,652,91.0
9202,CUST501,WH003,18,Female,2023-08-29,652,0.0
1508,CUST501,WH005,18,Female,2023-09-02,648,4.0
1508,CUST501,WH005,18,Female,2023-09-02,648,0.0
5939,CUST501,WH001,18,Female,2023-09-08,642,6.0
5939,CUST501,WH001,18,Female,2023-09-08,642,0.0
1743,CUST501,WH005,18,Female,2023-11-16,573,69.0
1743,CUST501,WH005,18,Female,2023-11-16,573,0.0
2303,CUST501,WH005,18,Female,2023-12-04,555,18.0
2303,CUST501,WH005,18,Female,2023-12-04,555,0.0
7222,CUST502,WH004,20,Male,2023-01-27,866,0.0
2133,CUST502,WH005,20,Male,2023-03-04,830,36.0
2133,CUST502,WH005,20,Male,2023-03-04,830,0.0
6750,CUST502,WH003,20,Male,2023-06-29,713,117.0
6750,CUST502,WH003,20,Male,2023-06-29,713,0.0
3607,CUST502,WH003,20,Male,2023-07-13,699,14.0
5037,CUST502,WH005,20,Male,2023-08-22,659,40.0
5037,CUST502,WH005,20,Male,2023-08-22,659,0.0
5917,CUST502,WH005,20,Male,2023-11-12,577,82.0
5917,CUST502,WH005,20,Male,2023-11-12,577,0.0
9686,CUST502,WH001,20,Male,2023-11-17,572,5.0
9686,CUST502,WH001,20,Male,2023-11-17,572,0.0
6079,CUST502,WH004,20,Male,2023-12-20,539,33.0
6079,CUST502,WH004,20,Male,2023-12-20,539,0.0
550,CUST503,WH005,40,Female,2023-05-09,764,0.0
3750,CUST503,WH004,40,Female,2023-06-21,721,43.0
3750,CUST503,WH004,40,Female,2023-06-21,721,0.0
4473,CUST503,WH003,40,Female,2023-06-22,720,1.0
4473,CUST503,WH003,40,Female,2023-06-22,720,0.0
184,CUST503,WH005,40,Female,2023-06-24,718,2.0
184,CUST503,WH005,40,Female,2023-06-24,718,0.0
8000,CUST503,WH001,40,Female,2023-09-04,646,72.0
8000,CUST503,WH001,40,Female,2023-09-04,646,0.0
2845,CUST503,WH003,40,Female,2023-10-19,601,45.0
2845,CUST503,WH003,40,Female,2023-10-19,601,0.0
368,CUST503,WH005,40,Female,2023-10-20,600,1.0
3394,CUST503,WH003,40,Female,2023-12-09,550,50.0
3394,CUST503,WH003,40,Female,2023-12-09,550,0.0
7679,CUST503,WH003,40,Female,2023-12-15,544,6.0
7679,CUST503,WH003,40,Female,2023-12-15,544,0.0
5658,CUST504,WH001,65,Female,2023-01-29,864,0.0
3503,CUST504,WH001,65,Female,2023-05-21,752,112.0
3503,CUST504,WH001,65,Female,2023-05-21,752,0.0
2223,CUST504,WH004,65,Female,2023-09-09,641,111.0
2223,CUST504,WH004,65,Female,2023-09-09,641,0.0
9787,CUST504,WH001,65,Female,2023-10-06,614,27.0
9787,CUST504,WH001,65,Female,2023-10-06,614,0.0
367,CUST504,WH001,65,Female,2023-12-30,529,85.0
367,CUST504,WH001,65,Female,2023-12-30,529,0.0
9021,CUST505,WH004,18,Male,2023-02-20,842,0.0
1175,CUST505,WH003,18,Male,2023-03-26,808,34.0
1175,CUST505,WH003,18,Male,2023-03-26,808,0.0
1459,CUST506,WH003,39,Female,2023-01-01,892,0.0
4969,CUST506,WH003,39,Female,2023-01-03,890,2.0
4969,CUST506,WH003,39,Female,2023-01-03,890,0.0
6419,CUST506,WH003,39,Female,2023-01-08,885,5.0
6419,CUST506,WH003,39,Female,2023-01-08,885,0.0
9316,CUST506,WH004,39,Female,2023-01-26,867,18.0
9316,CUST506,WH004,39,Female,2023-01-26,867,0.0
6770,CUST506,WH004,39,Female,2023-01-30,863,4.0
6770,CUST506,WH004,39,Female,2023-01-30,863,0.0
4432,CUST506,WH005,39,Female,2023-02-03,859,4.0
4432,CUST506,WH005,39,Female,2023-02-03,859,0.0
5276,CUST506,WH005,39,Female,2023-06-11,731,128.0
5276,CUST506,WH005,39,Female,2023-06-11,731,0.0
681,CUST506,WH002,39,Female,2023-09-29,621,110.0
681,CUST506,WH002,39,Female,2023-09-29,621,0.0
8272,CUST506,WH004,39,Female,2023-10-27,593,28.0
8272,CUST506,WH004,39,Female,2023-10-27,593,0.0
5447,CUST506,WH003,39,Female,2023-11-12,577,16.0
5447,CUST506,WH003,39,Female,2023-11-12,577,0.0
4798,CUST506,WH003,39,Female,2023-12-10,549,28.0
5282,CUST506,WH002,39,Female,2023-12-11,548,1.0
5282,CUST506,WH002,39,Female,2023-12-11,548,0.0
4230,CUST507,WH003,41,Female,2023-01-01,892,0.0
1338,CUST507,WH001,41,Female,2023-01-06,887,5.0
1338,CUST507,WH001,41,Female,2023-01-06,887,0.0
2946,CUST507,WH003,41,Female,2023-01-20,873,14.0
2946,CUST507,WH003,41,Female,2023-01-20,873,0.0
407,CUST507,WH004,41,Female,2023-04-01,802,71.0
407,CUST507,WH004,41,Female,2023-04-01,802,0.0
9393,CUST507,WH005,41,Female,2023-04-09,794,8.0
9393,CUST507,WH005,41,Female,2023-04-09,794,0.0
3403,CUST507,WH005,41,Female,2023-04-18,785,9.0
3403,CUST507,WH005,41,Female,2023-04-18,785,0.0
2237,CUST507,WH004,41,Female,2023-06-12,730,55.0
2237,CUST507,WH004,41,Female,2023-06-12,730,0.0
3070,CUST508,WH005,23,Female,2023-01-21,872,0.0
8277,CUST508,WH002,23,Female,2023-03-31,803,69.0
8277,CUST508,WH002,23,Female,2023-03-31,803,0.0
2833,CUST508,WH001,23,Female,2023-04-15,788,15.0
2833,CUST508,WH001,23,Female,2023-04-15,788,0.0
9144,CUST508,WH001,23,Female,2023-07-08,704,84.0
9144,CUST508,WH001,23,Female,2023-07-08,704,0.0
7429,CUST508,WH005,23,Female,2023-12-02,557,147.0
7429,CUST508,WH005,23,Female,2023-12-02,557,0.0
6667,CUST508,WH005,23,Female,2023-12-10,549,8.0
8151,CUST508,WH001,23,Female,2023-12-13,546,3.0
8151,CUST508,WH001,23,Female,2023-12-13,546,0.0
5838,CUST509,WH003,33,Male,2023-01-08,885,0.0
27,CUST509,WH001,33,Male,2023-12-25,534,351.0
27,CUST509,WH001,33,Male,2023-12-25,534,0.0
6318,CUST510,WH005,20,Female,2023-05-12,761,0.0
7896,CUST510,WH003,20,Female,2023-06-10,732,29.0
7896,CUST510,WH003,20,Female,2023-06-10,732,0.0
4254,CUST511,WH004,54,Female,2023-02-24,838,0.0
9614,CUST511,WH004,54,Female,2023-08-04,677,161.0
9614,CUST511,WH004,54,Female,2023-08-04,677,0.0
8073,CUST512,WH004,50,Female,2023-01-26,867,0.0
1102,CUST512,WH002,50,Female,2023-02-24,838,29.0
1102,CUST512,WH002,50,Female,2023-02-24,838,0.0
4423,CUST512,WH005,50,Female,2023-03-27,807,31.0
7355,CUST512,WH002,50,Female,2023-05-16,757,50.0
7355,CUST512,WH002,50,Female,2023-05-16,757,0.0
8745,CUST512,WH005,50,Female,2023-07-30,682,75.0
8745,CUST512,WH005,50,Female,2023-07-30,682,0.0
7297,CUST512,WH002,50,Female,2023-08-28,653,29.0
7297,CUST512,WH002,50,Female,2023-08-28,653,0.0
6617,CUST513,WH003,45,Male,2023-05-15,758,0.0
2186,CUST513,WH004,45,Male,2023-05-24,749,9.0
2186,CUST513,WH004,45,Male,2023-05-24,749,0.0
3980,CUST513,WH005,45,Male,2023-06-02,740,9.0
3980,CUST513,WH005,45,Male,2023-06-02,740,0.0
9245,CUST513,WH004,45,Male,2023-06-09,733,7.0
9245,CUST513,WH004,45,Male,2023-06-09,733,0.0
7379,CUST513,WH002,45,Male,2023-06-23,719,14.0
7379,CUST513,WH002,45,Male,2023-06-23,719,0.0
8214,CUST513,WH002,45,Male,2023-07-11,701,18.0
8214,CUST513,WH002,45,Male,2023-07-11,701,0.0
7490,CUST513,WH004,45,Male,2023-12-03,556,145.0
7490,CUST513,WH004,45,Male,2023-12-03,556,0.0
9024,CUST514,WH001,31,Male,2023-04-06,797,0.0
4370,CUST514,WH002,31,Male,2023-04-19,784,13.0
4370,CUST514,WH002,31,Male,2023-04-19,784,0.0
708,CUST515,WH002,35,Female,2023-04-08,795,0.0
1550,CUST515,WH001,35,Female,2023-04-16,787,8.0
1550,CUST515,WH001,35,Female,2023-04-16,787,0.0
1903,CUST515,WH001,35,Female,2023-04-19,784,3.0
1903,CUST515,WH001,35,Female,2023-04-19,784,0.0
2349,CUST515,WH003,35,Female,2023-04-21,782,2.0
3398,CUST515,WH005,35,Female,2023-04-23,780,2.0
3636,CUST515,WH005,35,Female,2023-06-15,727,53.0
3636,CUST515,WH005,35,Female,2023-06-15,727,0.0
2417,CUST515,WH003,35,Female,2023-07-02,710,17.0
2417,CUST515,WH003,35,Female,2023-07-02,710,0.0
9334,CUST515,WH003,35,Female,2023-07-31,681,29.0
9334,CUST515,WH003,35,Female,2023-07-31,681,0.0
9429,CUST515,WH005,35,Female,2023-09-08,642,39.0
9429,CUST515,WH005,35,Female,2023-09-08,642,0.0
607,CUST515,WH002,35,Female,2023-10-17,603,39.0
607,CUST515,WH002,35,Female,2023-10-17,603,0.0
678,CUST515,WH004,35,Female,2023-12-04,555,48.0
678,CUST515,WH004,35,Female,2023-12-04,555,0.0
7064,CUST516,WH005,45,Male,2023-04-24,779,0.0
9061,CUST516,WH002,45,Male,2023-05-04,769,10.0
9061,CUST516,WH002,45,Male,2023-05-04,769,0.0
2339,CUST516,WH004,45,Male,2023-07-26,686,83.0
1202,CUST516,WH001,45,Male,2023-12-26,533,153.0
1202,CUST516,WH001,45,Male,2023-12-26,533,0.0
1208,CUST517,WH004,41,Male,2023-01-07,886,0.0
1910,CUST517,WH005,41,Male,2023-02-19,843,43.0
1910,CUST517,WH005,41,Male,2023-02-19,843,0.0
9274,CUST517,WH004,41,Male,2023-07-24,688,155.0
8945,CUST517,WH005,41,Male,2023-09-01,649,39.0
8945,CUST517,WH005,41,Male,2023-09-01,649,0.0
4134,CUST518,WH002,39,Female,2023-01-18,875,0.0
2726,CUST518,WH004,39,Female,2023-03-12,822,53.0
2726,CUST518,WH004,39,Female,2023-03-12,822,0.0
7079,CUST518,WH002,39,Female,2023-03-23,811,11.0
7079,CUST518,WH002,39,Female,2023-03-23,811,0.0
5142,CUST518,WH002,39,Female,2023-08-16,665,146.0
5142,CUST518,WH002,39,Female,2023-08-16,665,0.0
5547,CUST519,WH001,28,Male,2023-01-03,890,0.0
8570,CUST519,WH001,28,Male,2023-04-28,775,115.0
8570,CUST519,WH001,28,Male,2023-04-28,775,0.0
2376,CUST520,WH004,44,Female,2023-02-13,849,0.0
9848,CUST520,WH002,44,Female,2023-04-18,785,64.0
9848,CUST520,WH002,44,Female,2023-04-18,785,0.0
9483,CUST520,WH001,44,Female,2023-04-30,773,12.0
9483,CUST520,WH001,44,Female,2023-04-30,773,0.0
2994,CUST520,WH001,44,Female,2023-09-13,637,136.0
2994,CUST520,WH001,44,Female,2023-09-13,637,0.0
9761,CUST520,WH003,44,Female,2023-11-27,562,75.0
9761,CUST520,WH003,44,Female,2023-11-27,562,0.0
6254,CUST521,WH005,60,Male,2023-02-22,840,0.0
4478,CUST521,WH003,60,Male,2023-03-02,832,8.0
4478,CUST521,WH003,60,Male,2023-03-02,832,0.0
4237,CUST521,WH005,60,Male,2023-04-12,791,41.0
4237,CUST521,WH005,60,Male,2023-04-12,791,0.0
5527,CUST521,WH003,60,Male,2023-04-24,779,12.0
5527,CUST521,WH003,60,Male,2023-04-24,779,0.0
5500,CUST521,WH002,60,Male,2023-05-01,772,7.0
5500,CUST521,WH002,60,Male,2023-05-01,772,0.0
2273,CUST521,WH004,60,Male,2023-05-07,766,6.0
2273,CUST521,WH004,60,Male,2023-05-07,766,0.0
1610,CUST521,WH004,60,Male,2023-11-27,562,204.0
1610,CUST521,WH004,60,Male,2023-11-27,562,0.0
